Id,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
1,-1,70,50,50,50,70,70,70,70,15,70,50,15,100,50,50,70,50,70,15,2
2,-1,50,50,50,50,50,40,60,50,50,50,50,50,50,50,50,40,50,70,50,2
3,-1,85,70,70,85,85,50,70,70,85,50,70,85,85,85,50,85,85,85,15,4
4,-1,50,50,15,2,50,70,50,30,50,0,50,50,50,50,75,85,50,50,0,2
5,-1,70,50,85,70,100,50,85,85,85,60,50,100,100,85,40,85,85,100,100,1
6,-1,60,40,30,70,100,40,40,85,100,40,85,70,85,100,70,85,70,60,15,2
7,-1,50,50,50,60,50,50,50,70,50,60,50,50,50,50,60,85,50,85,50,3
8,-1,40,50,70,70,100,50,70,60,50,40,85,70,70,70,40,50,85,85,70,3
9,-1,70,15,0,40,85,40,85,30,50,0,50,60,100,85,30,100,50,85,0,2
10,-1,15,85,85,85,85,50,40,40,85,30,60,70,85,70,15,70,60,70,85,1
11,-1,15,70,85,70,70,60,30,70,85,40,60,60,60,85,15,70,70,100,85,1
12,-1,85,100,85,85,100,70,100,100,100,60,100,100,100,100,70,85,100,100,70,2
13,-1,15,100,85,50,100,40,30,70,100,30,50,100,50,100,0,85,100,100,100,1
14,-1,10,40,70,75,50,40,60,90,100,60,90,40,50,90,40,100,90,90,10,2
15,-1,998,50,60,50,85,15,40,50,70,40,15,50,100,70,50,100,70,85,85,1
16,-1,70,40,40,40,60,60,70,60,40,40,70,60,85,85,40,85,30,60,40,2
17,-1,100,50,15,50,100,85,100,60,50,60,85,50,100,100,70,85,0,85,15,2
18,-1,30,100,100,85,100,70,0,60,100,15,50,85,60,100,0,85,85,100,85,1
19,-1,85,60,60,50,85,85,85,70,70,70,85,70,70,85,70,100,50,50,50,2
20,-1,100,0,15,15,60,60,100,60,0,85,50,60,100,70,100,100,0,60,0,2
21,-1,15,50,50,50,50,40,50,60,50,15,60,60,50,60,0,70,50,70,40,1
22,-1,60,40,50,30,40,50,40,40,0,40,60,0,60,60,50,30,0,30,0,2
23,-1,70,100,85,100,70,40,40,50,100,40,50,100,100,100,60,30,100,60,100,1
24,-1,50,40,30,60,50,40,60,60,50,60,50,50,85,50,60,85,50,60,40,2
25,-1,100,85,100,50,100,60,85,50,100,30,70,100,85,100,40,85,100,100,100,1
26,-1,100,50,0,85,85,100,100,50,50,100,85,0,100,100,0,100,50,100,0,2
27,-1,20,10,5,60,80,5,60,75,90,5,80,80,80,80,50,90,80,90,2,2
28,-1,15,85,70,60,70,70,40,70,70,70,70,70,70,70,0,60,70,70,70,1
29,-1,30,40,40,85,85,30,40,60,30,15,50,50,100,50,70,100,40,70,15,2
30,-1,60,50,75,75,50,60,50,60,50,40,50,40,60,50,60,85,50,80,30,1
31,-1,60,70,40,60,85,60,70,70,70,50,40,70,85,70,70,100,70,85,15,2
32,-1,15,85,70,50,85,50,30,60,50,15,50,50,50,50,15,50,50,85,50,1
33,-1,85,100,60,0,0,70,15,60,40,100,100,50,85,30,85,40,50,15,50,1
34,-1,998,50,50,30,85,40,50,50,50,30,40,998,40,998,40,40,998,70,998,1
35,-1,70,85,70,70,85,40,60,50,50,50,50,70,70,50,30,85,70,70,70,1
36,-1,85,998,85,85,100,70,70,70,85,50,70,85,100,85,40,85,85,85,85,1
37,-1,50,50,50,85,85,85,50,70,50,85,70,50,100,70,50,85,50,70,75,1
38,2,50,50,50,50,60,50,50,50,50,50,50,50,50,50,50,100,50,60,50,2
39,2,50,60,50,50,60,50,70,50,50,40,50,100,100,100,50,100,30,85,60,2
40,-1,50,50,50,50,50,50,50,50,50,15,50,40,50,50,50,40,50,50,50,1
41,-1,50,60,70,50,85,15,60,85,0,60,50,50,70,50,0,85,0,100,60,1
42,-1,30,70,40,70,85,60,30,70,50,15,70,50,70,70,0,85,999,85,30,1
43,-1,30,100,100,70,100,30,30,40,100,50,50,100,50,100,60,85,100,100,100,1
44,1,50,85,85,85,85,70,85,70,85,60,85,85,85,85,50,85,85,85,85,1
45,-1,70,30,30,50,50,15,85,40,70,70,50,50,100,50,50,100,70,50,85,2
46,-1,15,85,60,60,100,30,85,70,85,60,50,85,70,85,15,85,100,70,70,1
47,-1,50,30,0,70,998,40,999,85,70,85,30,70,998,998,999,100,70,85,85,1
48,-1,70,80,999,80,90,50,85,70,60,70,50,30,90,80,999,70,80,90,999,1
49,-1,60,40,60,70,70,30,60,70,30,50,40,70,70,70,50,50,15,70,60,1
50,-1,30,80,998,100,60,60,60,70,100,30,100,30,50,100,999,30,100,100,100,1
51,-1,15,60,60,60,70,60,30,40,85,30,60,70,60,70,40,60,70,85,85,1
52,-1,50,60,70,30,70,30,50,60,85,15,50,60,100,85,40,85,85,85,70,1
53,-1,70,40,60,70,85,40,60,70,85,40,70,70,85,85,70,70,85,70,40,2
54,-1,70,60,40,50,50,85,70,85,50,50,100,50,100,100,70,70,50,60,30,2
55,-1,100,50,100,50,50,50,40,50,85,50,85,50,100,50,15,100,50,100,50,1
56,-1,50,40,40,60,50,30,50,40,50,50,50,50,85,50,50,70,50,50,40,2
57,-1,50,50,60,30,70,40,60,60,50,40,50,50,70,60,50,70,40,70,50,1
58,-1,85,40,40,70,70,40,85,70,60,60,70,85,100,85,50,100,50,70,40,2
59,-1,30,70,70,60,60,40,30,60,70,40,40,60,50,70,15,60,70,70,40,1
60,-1,30,60,70,50,50,40,15,70,50,30,50,40,50,50,30,60,50,50,40,1
61,-1,85,70,70,60,60,60,70,70,60,60,60,70,85,60,50,85,50,70,60,1
62,-1,35,95,90,50,100,15,40,60,100,65,50,100,50,80,0,95,100,100,95,1
63,-1,50,50,50,50,70,85,50,100,50,40,100,50,50,50,85,55,999,50,85,2
64,-1,40,60,70,50,60,50,60,60,60,40,40,50,60,60,30,50,60,70,50,3
65,-1,40,85,70,85,85,70,60,70,85,50,70,70,70,85,40,85,85,85,85,1
66,-1,40,100,60,50,70,0,40,50,50,999,50,60,40,60,50,50,50,50,100,1
67,-1,70,60,70,60,70,60,60,60,50,40,60,60,85,85,70,70,50,85,50,2
68,-1,40,50,30,30,60,40,60,60,50,30,50,40,85,50,15,60,50,70,30,2
69,-1,60,50,70,85,70,60,50,40,50,40,60,60,60,85,50,40,70,100,70,1
70,-1,50,100,40,70,100,0,60,70,100,30,50,0,100,85,15,100,50,70,0,2
71,-1,50,85,15,40,85,50,60,40,85,60,60,15,100,85,70,100,50,100,0,2
72,-1,50,85,70,100,100,70,60,85,85,70,85,85,85,85,50,100,70,100,85,1
73,-1,50,15,0,40,40,15,50,30,50,40,15,0,50,50,50,60,50,70,40,2
74,-1,50,40,60,50,40,30,50,40,50,30,50,30,50,50,50,70,50,60,30,2
75,-1,40,50,40,50,60,60,40,60,70,40,60,50,50,50,60,85,50,85,50,3
76,-1,30,100,100,70,85,60,40,85,100,40,100,100,100,100,30,85,85,100,100,1
77,-1,50,40,50,30,50,50,50,50,50,50,50,50,50,70,50,60,50,60,50,2
78,-1,50,50,50,40,50,50,50,0,60,15,60,50,70,50,50,85,50,50,40,3
79,-1,85,0,15,40,70,70,70,85,50,60,70,0,85,85,40,85,50,50,70,2
80,-1,60,50,50,100,70,60,60,80,60,80,30,0,90,90,998,90,70,998,30,1
81,-1,70,60,70,60,60,70,70,60,30,60,998,60,100,85,15,85,15,998,85,1
82,-1,70,50,0,85,100,100,85,85,70,70,70,15,100,70,85,85,70,100,0,2
83,-1,0,60,100,100,85,0,0,100,50,50,0,85,0,100,0,50,70,100,85,1
84,-1,60,70,70,70,100,60,60,85,85,60,40,60,70,60,50,70,70,100,100,1
85,-1,10,90,90,65,90,20,30,60,100,50,15,75,50,85,10,50,100,80,75,3
86,-1,100,70,60,85,85,85,85,60,30,60,85,30,100,85,0,100,0,85,0,2
87,-1,15,100,100,50,100,15,50,60,100,50,50,100,60,100,0,70,100,100,85,1
88,-1,50,50,50,50,70,50,50,60,50,60,50,50,70,70,50,70,50,50,40,2
89,-1,30,85,85,85,85,30,998,70,100,15,50,85,70,100,15,998,85,100,70,1
90,-1,50,70,50,70,-9,30,70,60,50,70,50,70,85,-9,0,60,-9,100,70,1
91,-1,15,40,50,50,50,40,40,50,50,15,15,30,60,50,0,30,50,85,0,1
92,-1,85,100,85,85,100,85,85,100,70,85,85,60,100,100,100,100,100,100,999,1
93,-1,0,100,100,30,100,50,70,70,100,30,70,85,85,100,30,100,100,100,85,1
94,-1,999,50,50,40,60,30,50,60,50,50,50,50,70,60,50,70,40,50,30,3
95,-1,60,50,85,100,60,85,40,60,70,50,70,60,60,85,40,50,70,85,100,1
96,-1,15,60,70,60,60,30,40,40,50,30,40,50,50,50,15,70,50,85,60,1
97,-1,50,40,40,40,70,50,70,60,85,40,70,70,85,100,60,85,85,85,0,2
98,-1,70,60,70,60,70,15,40,70,50,15,70,0,70,70,0,15,50,85,0,2
99,-1,60,30,30,70,50,15,7,70,50,30,50,0,100,50,60,100,50,100,40,3
100,-1,50,85,15,0,85,60,85,70,85,0,70,70,85,85,85,100,85,70,30,2
101,-1,40,70,70,100,85,40,50,70,70,70,50,70,85,85,50,85,50,85,100,1
102,-1,0,100,100,85,85,30,30,60,100,40,60,100,30,100,0,40,100,100,100,1
103,-1,30,70,70,50,100,40,60,60,100,15,40,70,85,85,0,60,100,100,70,1
104,-1,60,60,999,85,0,60,50,60,0,50,70,50,85,15,50,70,0,85,100,1
105,-1,50,60,70,60,70,60,70,50,70,50,70,70,70,85,70,70,60,70,70,3
106,-1,50,50,50,30,50,30,50,50,50,30,0,50,50,50,50,85,50,70,0,2
107,-1,70,50,40,50,100,70,85,70,40,30,50,50,100,100,85,100,40,85,0,2
108,-1,80,50,60,60,80,50,80,70,80,40,70,70,80,90,999,80,70,70,80,1
109,-1,50,30,50,60,60,40,40,30,50,40,30,40,60,50,50,60,50,85,50,1
110,-1,50,15,0,40,50,30,60,15,50,15,50,30,50,50,30,15,50,50,0,2
111,-1,70,50,40,70,50,60,60,85,30,70,60,15,70,50,50,100,50,85,50,2
112,-1,40,85,85,70,85,60,60,70,85,40,70,85,85,100,30,85,85,85,85,1
113,-1,50,60,60,50,70,50,60,85,40,70,40,60,60,50,50,100,50,85,7,1
114,-1,40,30,15,15,70,60,70,50,15,30,70,30,85,70,85,85,30,70,998,2
115,-1,100,70,70,85,100,85,85,100,100,85,85,85,85,70,70,85,70,100,85,1
116,-1,40,60,60,70,50,30,50,50,60,30,50,50,60,50,60,85,50,70,50,2
117,-1,40,40,60,60,100,70,40,60,50,50,30,100,85,100,15,60,100,100,30,2
118,-1,40,70,40,50,50,40,50,70,50,30,50,50,70,50,50,85,50,85,40,2
119,1,70,50,50,60,85,70,70,50,50,50,50,85,60,60,100,100,50,100,60,1
120,-1,85,100,100,85,100,100,100,100,0,100,70,-9,100,85,50,100,0,100,85,1
121,-1,70,50,15,100,70,70,30,40,0,70,50,0,100,40,50,85,30,85,40,2
122,-1,55,60,60,55,85,70,75,55,60,30,65,60,95,80,80,70,50,85,30,2
123,-1,15,70,85,70,70,30,30,70,85,50,40,85,70,50,15,70,100,100,100,1
124,-1,100,40,0,40,85,60,100,70,0,40,60,50,100,70,100,100,15,50,0,2
125,-1,15,60,15,60,15,85,15,70,70,0,40,50,85,60,0,15,60,90,15,3
126,-1,100,15,0,15,85,60,60,60,50,60,60,40,100,100,60,100,50,50,0,2
127,-1,50,15,30,15,50,50,60,70,50,30,50,50,50,50,60,85,50,50,15,2
128,-1,40,40,60,70,50,60,40,60,50,40,50,50,85,70,50,85,50,70,60,2
129,-1,50,50,40,30,50,50,70,70,50,30,50,50,50,50,0,70,50,85,50,1
130,-1,100,100,85,100,100,100,100,100,0,100,85,50,100,100,50,100,0,100,100,1
131,-1,100,60,85,60,70,70,60,70,85,85,50,85,100,85,70,100,85,85,85,3
132,-1,0,100,85,85,100,40,0,70,85,15,30,60,40,70,0,70,70,100,85,1
133,-1,60,30,40,60,70,60,60,70,30,40,50,50,85,70,50,70,30,60,40,3
134,-1,60,40,15,30,85,50,85,70,50,70,70,40,85,60,60,85,50,70,15,2
135,-1,0,100,85,50,50,60,40,70,100,50,50,50,50,50,15,60,100,100,100,1
136,-1,70,50,40,30,60,70,70,60,50,40,50,40,60,50,40,85,40,70,30,2
137,-1,15,100,85,85,85,15,60,998,100,0,998,998,998,998,0,40,100,100,100,1
138,-1,15,0,70,100,70,30,15,60,0,15,60,15,100,85,0,100,0,100,0,2
139,-1,50,100,40,85,100,50,85,70,50,50,50,85,100,100,50,100,100,85,0,2
140,-1,70,50,15,30,85,50,85,70,50,40,50,40,100,70,85,85,50,50,30,2
141,-1,70,998,60,60,85,50,70,70,15,60,70,60,100,70,60,85,15,85,40,2
142,-1,100,85,30,0,85,15,85,60,50,40,60,50,85,100,85,70,50,70,60,2
143,-1,40,40,30,50,40,60,60,50,0,50,40,50,70,50,50,60,0,80,0,1
144,-1,85,30,50,70,85,70,60,60,0,60,50,0,100,85,60,70,0,70,70,1
145,-1,15,70,85,60,100,0,40,60,85,40,50,85,85,85,0,60,85,85,85,1
146,-1,85,999,998,60,70,15,60,60,0,0,40,998,70,70,999,0,999,70,60,1
147,-1,40,50,60,30,60,40,50,60,70,40,40,60,60,70,30,70,70,60,50,1
148,-1,70,50,50,50,60,40,85,60,50,85,70,60,100,100,85,85,50,100,50,2
149,-1,100,0,0,30,100,100,100,70,0,15,100,15,100,100,100,100,0,85,0,2
150,-1,60,60,60,70,85,100,60,60,85,30,60,50,85,100,50,85,70,70,85,2
151,-1,30,50,85,50,100,50,50,70,70,60,60,85,60,100,40,85,70,85,100,1
152,-1,70,60,60,60,70,50,40,85,50,50,50,60,60,60,50,85,50,85,50,1
153,-1,85,50,30,60,85,60,70,60,85,60,85,60,100,85,69,85,50,60,15,2
154,-1,50,40,40,60,90,40,60,60,70,50,70,60,100,100,50,90,70,70,40,1
155,-1,60,70,60,60,100,60,40,70,100,50,50,85,85,100,85,100,100,70,100,1
156,-1,40,100,70,60,100,30,0,40,100,40,50,100,70,100,50,40,100,100,100,1
157,-1,40,40,15,40,85,50,60,50,30,15,50,50,85,85,50,100,50,85,50,2
158,-1,100,999,999,70,100,85,999,85,15,100,40,999,100,50,50,85,50,85,999,1
159,-1,40,70,70,60,60,40,70,60,70,40,70,60,70,70,50,85,60,60,40,1
160,-1,40,100,85,50,85,40,40,85,85,70,50,70,85,85,30,85,85,85,85,1
161,-1,30,85,85,50,50,40,15,70,100,15,50,85,40,85,0,70,100,85,70,1
162,-1,85,50,50,70,100,85,50,85,50,70,100,50,85,85,50,85,50,85,50,2
163,-1,85,85,85,85,85,30,60,70,70,40,40,85,100,85,30,85,50,100,40,1
164,-1,70,50,30,30,70,40,60,50,50,40,40,50,70,50,50,70,50,60,30,2
165,-1,85,30,0,15,100,60,85,40,0,40,85,70,100,85,85,85,0,70,0,2
166,-1,50,50,50,50,70,50,50,50,50,50,50,50,50,50,50,0,50,50,50,1
167,-1,100,15,40,100,85,15,40,50,85,40,85,85,70,85,40,85,85,100,40,2
168,-1,50,50,50,50,85,50,50,50,60,50,50,50,85,50,50,85,60,50,100,1
169,-1,85,50,50,60,100,50,50,60,0,70,50,0,100,50,0,100,50,70,50,2
170,-1,70,50,0,50,70,70,85,15,60,30,85,55,100,85,0,100,60,70,0,2
171,-1,70,100,70,85,70,85,85,85,50,85,50,50,85,50,70,85,50,85,100,1
172,-1,60,85,85,70,85,40,60,85,85,50,70,70,85,85,50,70,70,85,85,1
173,-1,85,15,0,0,85,85,100,60,50,30,50,40,100,85,85,100,15,60,0,2
174,-1,60,50,60,60,60,40,50,60,50,60,40,60,85,70,40,70,40,85,60,1
175,-1,70,15,30,70,85,85,70,60,40,50,50,50,85,70,50,85,50,50,0,2
176,-1,30,70,70,60,70,50,40,40,70,40,50,70,60,70,30,70,70,60,70,1
177,-1,70,50,15,70,60,60,85,50,50,40,60,50,85,60,85,85,50,50,15,2
178,-1,85,60,85,70,85,50,70,50,85,50,70,85,85,85,50,85,85,85,60,2
179,-1,998,50,50,50,70,40,50,40,0,50,85,30,70,998,15,60,998,60,15,2
180,-1,60,50,15,100,100,70,100,70,50,70,40,50,85,85,70,100,50,60,0,2
181,-1,50,50,30,40,70,0,50,15,85,0,50,50,85,70,50,85,85,70,60,2
182,-1,85,50,50,85,70,70,50,70,50,85,50,50,85,50,70,85,50,85,70,1
183,-1,50,70,60,50,70,60,40,50,70,50,70,85,60,70,50,70,60,85,85,1
184,-1,50,60,60,70,70,70,70,70,50,70,60,60,60,60,60,70,50,70,999,1
185,-1,60,70,100,100,100,60,50,60,50,30,50,85,70,85,0,85,50,100,100,1
186,-1,50,30,30,85,70,15,85,40,50,15,40,50,100,30,30,0,50,85,50,2
187,-1,70,50,50,60,100,85,70,60,70,60,70,50,100,100,50,100,70,60,70,2
188,-1,85,50,100,100,70,50,0,50,60,70,50,50,100,50,0,60,50,85,60,1
189,-1,50,50,50,60,70,60,50,50,70,50,50,70,70,70,50,70,70,85,40,3
190,-1,50,998,999,85,85,60,999,40,0,30,100,60,100,100,15,1,0,85,50,1
191,-1,40,100,60,70,60,40,60,60,50,40,85,50,70,70,40,70,50,100,30,2
192,-1,50,50,50,50,85,60,50,50,50,50,85,50,100,50,50,15,50,70,100,1
193,-1,70,50,0,40,85,70,85,40,50,70,70,40,100,100,60,85,40,60,0,2
194,-1,70,70,70,85,100,70,70,85,100,70,60,100,100,100,998,100,100,70,50,1
195,-1,85,62,30,100,100,42,81,85,60,87,70,70,100,100,50,100,50,93,100,2
196,-1,70,85,70,85,85,60,70,85,85,60,85,85,85,85,70,85,70,100,85,1
197,-1,0,40,60,0,100,60,0,70,100,40,60,40,100,100,0,70,100,70,30,1
198,-1,0,60,60,100,100,50,50,70,100,40,50,100,100,100,50,70,100,100,40,1
199,-1,70,50,100,85,85,70,85,85,50,0,85,85,85,85,40,85,50,85,85,1
200,-1,30,85,70,50,85,30,85,70,85,15,60,85,85,85,15,40,85,100,60,1
201,-1,15,50,70,70,70,60,30,85,70,40,70,70,100,70,30,85,70,70,70,1
202,-1,70,40,30,15,100,85,85,85,100,30,85,50,85,100,70,100,40,85,30,3
203,-1,70,40,30,30,70,60,70,30,40,40,70,30,70,70,85,85,40,70,40,2
204,-1,60,60,60,85,85,15,85,70,70,70,70,15,100,70,40,85,70,100,60,2
205,-1,60,50,50,50,50,60,85,50,50,85,50,50,85,50,70,100,50,70,40,2
206,-1,30,70,70,60,60,40,40,40,85,40,50,70,50,85,15,40,85,85,60,1
207,-1,50,45,45,50,50,30,70,50,50,45,50,40,85,50,50,70,45,80,30,2
208,-1,50,50,50,70,70,70,50,70,70,70,50,70,50,50,50,100,70,100,70,1
209,-1,85,70,50,85,100,40,15,85,50,85,0,60,100,70,50,60,50,85,100,1
210,-1,40,60,51,-9,51,37,52,50,51,50,51,50,50,50,25,51,51,51,52,3
211,-1,15,50,60,50,50,30,30,30,85,15,50,70,50,70,0,85,70,50,50,1
212,-1,25,60,40,65,60,20,20,50,60,20,20,70,40,60,50,35,60,100,60,4
213,-1,30,60,60,50,70,50,30,60,50,50,50,50,50,50,40,60,50,50,60,1
214,-1,70,85,85,70,70,60,60,70,70,60,60,85,85,85,30,70,70,70,85,1
215,-1,85,50,40,100,100,50,100,85,50,60,50,0,100,100,40,100,50,100,0,2
216,-1,100,50,40,30,100,60,100,60,50,40,85,30,100,100,85,40,50,100,0,2
217,-1,60,60,30,50,70,70,100,30,60,30,50,50,85,70,70,100,60,50,15,2
218,-1,60,100,60,40,85,60,60,70,85,60,60,100,100,100,40,85,100,100,85,1
219,1,0,50,60,40,85,70,70,85,70,15,85,70,100,100,50,100,85,100,15,2
220,-1,40,70,70,60,50,40,50,60,85,40,50,60,85,85,30,85,85,70,60,1
221,-1,50,40,30,15,50,40,60,60,50,40,50,50,60,50,40,100,50,50,0,2
222,-1,40,70,85,70,70,40,40,70,85,40,70,40,60,100,30,70,50,85,60,1
223,-1,80,30,50,998,998,75,75,75,998,60,998,50,75,998,80,80,998,90,20,2
224,-1,0,85,70,60,85,0,15,60,85,30,15,70,15,85,15,30,85,100,85,1
225,-1,100,70,40,60,100,70,70,70,60,30,85,70,100,85,15,100,50,70,50,2
226,-1,15,100,100,85,85,15,15,70,100,15,30,85,70,100,0,70,100,100,100,1
227,-1,15,70,70,50,85,30,40,60,100,40,50,85,100,100,30,85,100,85,85,4
228,-1,40,50,50,70,50,30,60,40,50,30,50,40,40,50,15,30,50,70,60,1
229,-1,60,70,40,70,70,60,70,60,60,60,60,30,85,70,40,85,50,70,60,1
230,-1,998,70,85,85,85,60,85,40,70,60,60,60,100,998,998,85,40,85,100,1
231,-1,40,15,15,30,50,60,85,70,60,15,50,30,70,60,85,60,60,50,0,2
232,-1,15,40,40,50,60,40,15,50,60,50,60,70,85,70,15,60,50,85,60,1
233,-1,85,50,0,30,60,70,60,60,30,0,60,50,10,85,50,30,30,30,30,2
234,1,70,40,70,50,100,70,60,85,30,50,50,60,85,40,5,85,60,100,100,1
235,-1,0,100,85,100,85,30,30,85,100,30,50,100,60,100,0,40,100,100,100,1
236,-1,50,40,40,60,50,50,70,40,50,40,50,40,50,50,40,85,50,70,30,2
237,-1,30,100,85,70,100,85,70,100,100,15,100,100,100,100,30,85,100,100,85,1
238,-1,85,15,40,0,60,40,85,30,50,40,50,60,85,100,85,100,40,50,0,2
239,-1,85,60,70,85,85,85,70,60,70,60,85,70,100,85,30,40,60,100,85,1
240,-1,40,15,60,-9,30,30,-9,40,85,40,15,50,15,60,50,85,0,100,40,1
241,-1,40,50,70,70,60,40,30,40,60,30,50,60,85,60,50,70,60,85,50,1
242,-1,100,60,0,30,85,85,100,85,0,70,85,40,100,85,85,100,40,70,70,2
243,-1,100,50,50,70,100,85,100,100,100,70,100,100,100,50,50,100,100,100,100,1
244,-1,15,85,70,70,60,50,40,60,85,60,60,85,70,85,15,85,85,85,85,3
245,-1,85,85,60,0,100,85,70,70,50,70,70,0,100,100,60,100,998,70,70,2
246,-1,50,60,40,30,60,40,60,40,50,50,40,40,70,50,50,70,50,70,30,2
247,-1,50,50,50,40,50,50,50,60,50,40,50,50,50,50,50,85,50,70,0,2
248,-1,85,50,50,100,100,60,60,85,0,40,70,50,100,85,60,85,15,100,0,2
249,-1,50,100,60,70,100,60,30,85,70,50,50,85,100,100,30,100,70,85,100,1
250,-1,50,50,40,30,85,60,100,30,85,30,85,50,100,100,50,100,50,60,15,2
251,-1,50,998,50,100,100,15,50,85,0,85,50,998,100,50,999,60,0,70,100,1
252,-1,40,35,50,15,60,75,50,75,50,30,50,50,50,50,45,70,50,85,15,2
253,-1,70,40,50,60,60,30,50,60,50,60,40,30,70,50,60,60,50,50,50,2
254,-1,50,40,30,85,50,60,60,60,60,70,70,40,70,50,50,85,60,60,30,2
255,-1,60,50,85,85,70,40,85,60,85,30,40,30,85,85,30,85,85,85,85,2
256,-1,50,60,85,70,100,50,30,60,100,40,50,85,100,85,30,100,100,85,70,1
257,-1,50,50,50,60,50,40,15,50,50,50,50,50,50,50,30,50,50,70,60,1
258,-1,50,60,40,70,100,70,50,40,100,40,40,50,50,50,50,30,70,40,0,2
259,-1,70,70,30,70,100,85,85,70,70,70,85,40,85,85,70,85,70,70,40,2
260,-1,30,70,85,60,70,50,40,50,85,50,50,70,60,85,40,70,60,70,60,1
261,-1,50,50,50,40,50,50,50,70,50,15,50,50,85,50,40,85,50,50,15,2
262,-1,30,100,70,70,100,60,85,70,100,65,70,100,85,100,40,100,100,85,60,1
263,-1,30,50,40,40,85,15,60,30,15,30,60,30,60,100,999,70,100,60,999,1
264,-1,50,50,50,30,50,15,50,40,40,30,50,70,85,85,50,85,40,85,40,1
265,-1,50,50,50,60,70,50,50,60,50,60,50,50,85,60,60,70,50,70,50,2
266,-1,30,70,40,100,50,40,40,70,40,15,15,15,998,60,30,85,30,60,30,1
267,-1,70,70,50,40,70,70,70,85,85,60,85,70,70,70,40,85,70,85,70,1
268,-1,70,30,60,85,70,40,85,70,60,50,40,60,70,60,50,60,50,60,70,1
269,-1,50,50,60,60,50,60,50,50,30,50,40,40,85,30,15,70,40,15,60,2
270,-1,998,998,998,30,-9,85,998,60,-9,70,-9,-9,-9,998,998,998,998,100,998,1
271,-1,60,85,60,100,70,40,70,70,85,0,40,85,100,85,15,100,85,100,0,1
272,-1,50,40,30,70,50,30,30,40,100,15,50,40,100,50,50,100,15,85,0,2
273,-1,85,50,30,40,50,50,85,60,40,40,50,50,85,50,40,70,40,70,40,2
274,-1,40,70,70,998,70,60,40,60,50,70,85,998,70,998,50,85,998,70,40,1
275,-1,70,50,15,60,70,70,85,0,50,30,50,30,100,50,50,100,50,85,0,2
276,-1,50,50,15,30,50,70,85,60,50,30,85,50,70,70,70,85,50,70,15,2
277,-1,60,30,0,50,60,50,50,50,15,40,30,15,100,100,50,60,0,40,60,2
278,-1,50,40,40,30,85,50,70,50,50,50,50,60,85,70,50,100,50,60,30,2
279,-1,50,50,50,60,60,50,50,50,50,30,60,30,60,50,50,85,50,60,40,2
280,-1,70,70,15,50,85,50,100,70,40,60,50,40,100,85,85,85,40,85,15,2
281,-1,40,15,50,30,50,40,40,30,70,40,50,50,50,50,50,85,50,60,30,4
282,-1,40,70,85,60,85,40,40,85,70,40,60,85,70,85,0,85,70,85,85,1
283,-1,40,50,50,50,85,50,60,70,998,50,50,50,85,70,50,70,50,70,998,2
284,-1,50,100,30,85,60,40,100,40,100,30,85,85,100,100,40,100,100,50,85,2
285,-1,50,40,30,30,85,60,85,60,40,15,60,50,100,60,50,100,40,50,50,2
286,-1,30,50,50,50,50,50,50,50,50,50,50,50,50,50,30,10,50,50,50,1
287,-1,70,30,50,100,100,100,100,100,70,100,50,0,100,50,0,0,30,50,999,1
288,-1,30,100,85,100,100,30,30,100,100,30,30,85,70,100,15,100,100,100,100,1
289,-1,40,50,50,50,50,40,50,60,50,40,50,50,70,50,50,85,50,50,50,1
290,-1,70,40,15,40,70,70,85,30,70,40,50,30,100,50,70,85,50,50,0,2
291,-1,50,50,50,40,70,50,50,50,50,40,50,50,60,50,50,40,50,60,60,1
292,2,60,998,15,50,85,30,30,30,998,15,998,0,85,998,85,100,998,70,998,2
293,-1,85,70,40,40,85,70,60,60,70,70,50,70,100,85,50,85,50,85,50,2
294,1,40,100,100,50,100,85,100,70,100,40,50,100,70,100,50,30,100,60,100,1
295,-1,40,70,60,70,100,30,60,85,100,50,60,100,85,100,70,100,100,85,70,3
296,-1,50,70,70,40,60,70,70,70,50,60,60,50,60,60,70,100,60,50,30,2
297,-1,70,30,50,95,100,50,70,70,100,50,50,100,100,100,70,15,100,100,100,2
298,-1,60,85,40,50,70,85,85,60,50,60,70,50,85,70,85,85,50,85,50,2
299,-1,40,70,50,60,50,60,50,85,50,40,50,50,50,50,30,85,50,70,60,1
300,-1,85,85,85,0,85,40,60,0,85,60,85,85,85,85,70,85,85,85,85,1
301,-1,0,70,30,40,90,60,60,80,90,50,50,90,100,90,50,80,90,100,0,3
302,-1,60,60,60,40,70,40,50,60,70,60,60,60,70,70,60,85,70,85,70,1
303,-1,70,60,50,50,70,50,70,50,0,50,50,0,85,85,50,70,0,85,50,2
304,-1,50,70,40,85,100,70,100,85,70,85,85,85,100,70,85,70,50,85,70,2
305,-1,15,85,70,70,70,30,15,40,100,40,70,85,70,85,0,70,70,100,100,1
306,-1,40,100,85,100,100,70,60,100,100,40,85,100,60,100,30,100,100,100,100,1
307,-1,70,50,50,60,85,70,60,60,50,50,50,60,85,50,50,70,50,100,85,1
308,-1,60,0,0,70,85,70,100,85,50,70,50,50,100,100,70,100,50,100,0,2
309,-1,30,30,40,15,50,0,40,30,30,40,50,50,50,50,15,50,30,60,50,1
