Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113
1620,7,4,-1,1,5,1,1,70,1,14,14,1,3,1,1,1,-1,1,1,3,28,-1,31,85,31,50,70,50,41,71,79,31,51,61,65,70,16,85,71,70,41
1621,7,1,2,1,4,1,1,85,1,13,10,5,3,1,1,1,-1,1,1,3,26,-1,42,51,16,31,70,61,72,85,53,17,63,71,99,72,31,73,53,69,52
1622,7,1,2,1,6,2,1,35,6,13,-1,1,3,1,2,1,-1,1,1,2,17,-1,100,100,15,85,85,85,100,100,100,85,85,85,100,100,100,100,85,100,0
1623,5,3,2,1,4,1,1,51,1,10,10,1,2,1,1,1,-1,1,1,3,12,-1,73,71,54,72,70,41,60,52,71,29,61,3,86,60,30,60,66,71,71
1624,1,4,1,1,6,2,1,55,1,11,13,1,2,1,1,1,-1,2,-1,3,14,-1,97,51,16,61,50,40,79,71,15,51,63,51,99,70,86,86,41,78,17
1625,5,1,2,1,6,1,5,55,1,8,8,1,2,5,3,1,-1,1,1,2,21,-1,70,50,50,50,85,70,85,60,50,30,50,85,85,85,70,85,50,70,40
1626,7,1,1,1,3,2,8,60,4,13,14,1,-1,1,1,1,-1,1,1,2,24,-1,30,30,40,70,70,50,40,60,50,15,40,40,70,50,60,70,50,70,15
1627,7,1,4,1,5,1,4,59,1,15,15,1,-1,1,1,1,-1,1,1,2,17,-1,40,30,15,50,70,15,30,55,75,10,15,45,70,-9,30,80,55,50,5
1628,7,2,2,1,6,1,4,66,1,13,13,5,4,1,1,1,-1,1,1,2,27,-1,50,70,40,15,70,60,60,100,50,40,50,50,100,50,60,70,50,50,15
1629,6,3,-1,1,99,1,2,19,6,8,-1,4,1,2,1,1,-1,2,-1,4,6,-1,85,100,50,70,100,50,50,85,100,0,50,100,100,100,50,85,100,70,60
1630,7,3,-1,1,99,2,8,75,3,4,-1,5,-1,1,1,1,-1,1,-1,3,5,-1,998,998,50,50,85,85,998,30,15,30,70,70,100,85,998,85,998,50,0
1631,7,2,1,1,-8,1,1,60,1,10,10,1,2,6,1,1,-1,1,1,2,20,-1,30,70,40,70,85,60,30,70,50,15,70,50,70,70,0,85,999,85,30
1632,7,2,4,1,4,1,4,64,1,12,9,1,2,1,1,1,-1,2,1,3,-9,-1,91,71,1,85,70,16,50,51,100,50,50,16,100,100,41,100,50,60,1
1633,2,4,2,1,5,1,2,36,1,13,13,1,3,1,1,1,-1,1,1,2,23,-1,60,52,59,-9,88,20,91,69,99,-9,85,90,95,92,75,78,97,94,59
1634,7,4,-1,1,4,1,4,57,3,10,-1,1,-1,4,1,1,-1,1,1,1,9,1,70,50,50,60,85,70,70,50,50,50,50,85,60,60,100,100,50,100,60
1635,5,2,-1,1,6,1,2,26,1,10,10,1,3,5,1,1,-1,1,1,2,18,-1,70,50,50,50,50,70,85,60,50,60,50,50,100,50,50,85,50,50,0
1636,2,4,4,1,3,2,7,39,1,11,16,1,-1,1,1,1,-1,1,1,2,20,-1,30,100,60,70,85,60,60,60,100,40,40,85,85,100,85,85,100,85,100
1637,7,1,-1,1,4,1,4,62,1,10,10,5,3,1,1,1,-1,1,2,2,15,-1,30,50,30,40,60,30,50,60,50,0,30,50,70,50,40,60,50,50,40
1638,7,3,-1,1,4,1,1,46,6,13,-1,1,2,1,1,1,-1,1,1,2,13,-1,0,50,70,70,85,30,60,60,60,50,100,50,100,100,50,85,60,100,15
1639,7,3,-1,1,4,1,1,87,1,9,6,7,-1,1,1,1,-1,2,-1,3,1,-1,70,50,15,100,70,70,30,40,0,70,50,0,100,40,50,85,30,85,40
1640,6,2,2,1,6,1,4,48,4,11,13,7,3,1,1,1,-1,1,1,1,1,-1,40,0,0,40,85,60,85,40,70,15,85,40,85,50,70,85,60,85,0
1641,7,1,-1,1,2,2,4,25,6,12,-1,1,1,1,1,1,-1,1,1,4,15,-1,30,15,70,85,100,30,50,40,100,60,40,85,50,70,30,40,100,100,30
1642,7,2,2,1,6,1,2,88,3,9,-1,1,-1,1,1,1,-1,1,2,3,9,-1,100,60,0,30,85,85,100,85,0,70,85,40,100,85,85,100,40,70,70
1643,7,5,1,1,99,2,4,58,1,10,13,7,-1,1,1,1,-1,1,2,2,13,-1,28,58,37,66,80,13,41,46,50,12,48,63,76,69,7,93,67,65,35
1644,1,4,4,1,4,1,1,39,4,13,-1,1,2,1,1,1,-1,1,1,1,8,-1,15,70,70,50,85,30,40,60,100,40,50,85,100,100,30,85,100,85,85
1645,7,2,1,1,1,2,6,61,1,13,15,1,2,1,1,1,-1,1,1,1,8,-1,0,78,88,69,84,0,0,59,100,11,4,24,8,94,0,93,95,100,100
1646,7,4,4,1,99,1,2,36,1,9,11,1,2,2,1,1,-1,1,1,4,15,-1,70,50,50,60,85,70,60,60,50,50,50,60,85,50,50,70,50,100,85
1647,7,3,-1,1,4,1,5,72,4,11,-1,5,3,1,1,1,-1,1,1,2,12,-1,59,59,60,51,41,72,85,72,51,72,85,52,98,50,-9,99,50,84,51
1648,7,2,-9,1,4,1,5,65,1,15,12,5,3,1,2,1,-1,1,1,3,24,-1,52,4,51,50,86,6,52,41,63,37,32,49,97,52,50,100,41,99,16
1649,7,3,-1,1,6,1,5,59,4,13,-1,2,2,1,1,1,-1,1,1,4,-9,-1,90,0,0,0,50,61,86,30,0,15,52,0,100,60,100,60,0,50,0
1650,7,3,4,1,4,2,8,75,1,13,13,5,3,1,1,1,-1,1,-1,2,19,-1,13,61,37,43,53,23,24,68,79,16,16,51,31,74,13,61,75,85,42
1651,7,1,-1,1,6,2,8,68,4,10,-1,5,3,1,3,4,4,1,1,2,13,-1,30,15,0,30,85,70,85,50,15,0,60,0,70,100,70,100,0,100,0
1652,7,3,-1,1,4,1,4,55,1,14,10,1,-1,1,1,1,-1,1,1,3,23,-1,70,71,50,70,78,41,51,61,70,31,50,70,70,70,30,85,71,72,70
1653,7,1,-1,1,2,2,5,72,3,13,-1,5,-1,1,3,4,3,1,1,3,11,-1,30,93,95,71,87,41,31,61,86,20,40,70,90,90,1,80,93,90,91
1654,7,3,1,1,4,2,4,56,3,10,-1,5,-1,1,1,1,-1,1,1,2,22,-1,50,20,50,75,50,50,50,50,50,50,50,50,50,50,50,100,50,75,0
1655,7,2,-1,1,3,2,8,22,6,12,-1,8,-1,1,1,1,-1,1,1,1,11,-1,85,100,85,50,50,50,60,70,100,70,50,100,60,100,40,85,100,100,100
1656,1,4,-1,2,99,1,4,34,1,8,11,1,2,5,3,4,4,1,1,2,24,-1,50,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1657,7,2,2,1,5,1,2,52,1,14,13,1,3,6,1,1,-1,1,1,2,7,-1,85,70,40,70,85,60,85,85,15,70,50,50,100,85,60,100,15,85,15
1658,4,3,1,1,99,2,8,-9,1,14,13,1,-1,1,1,1,-1,1,1,2,-9,-1,-9,68,-9,-9,64,-9,-9,-9,77,62,64,-9,83,88,-9,85,77,85,82
1659,7,1,2,1,6,1,4,67,1,14,14,1,-1,1,1,1,-1,1,1,3,25,-1,75,50,30,0,90,60,100,50,60,15,85,75,100,100,90,100,50,85,0
1660,7,2,1,1,1,2,8,32,6,10,-1,1,-1,1,1,1,-1,1,1,1,25,-1,0,100,79,92,100,30,29,66,100,26,41,100,78,100,13,43,100,100,100
1661,7,1,-1,1,2,2,8,56,1,11,10,1,-1,1,2,1,-1,1,2,3,20,-1,0,89,86,85,85,16,9,60,86,8,50,85,44,86,0,66,86,92,85
1662,5,3,2,2,6,1,5,42,4,14,-1,1,3,1,1,1,-1,1,1,2,1,-1,84,38,13,48,84,87,82,41,71,62,78,69,96,82,79,98,69,82,0
1663,6,2,-1,1,6,1,5,53,1,10,10,1,1,1,1,1,-1,1,1,2,8,-1,50,50,50,0,100,50,50,50,0,15,50,70,85,70,50,85,0,70,60
1664,6,2,2,1,4,2,8,46,1,10,9,1,2,1,1,1,-1,1,1,2,15,-1,40,40,45,63,71,41,67,67,89,48,69,65,71,52,77,89,84,87,29
1665,4,3,1,1,99,1,4,62,1,13,13,1,2,1,1,1,-1,1,-1,2,24,-1,70,85,70,100,70,85,65,85,70,85,60,70,100,85,60,85,70,70,60
1666,7,2,-1,1,2,2,8,39,1,14,13,1,-1,1,1,1,-1,1,1,2,23,-1,0,100,85,85,100,0,0,60,100,0,40,85,50,85,0,85,85,100,70
1667,7,2,-1,1,5,1,1,22,6,12,-1,8,-1,1,1,1,-1,1,1,4,26,-1,52,61,16,42,60,51,70,51,52,52,51,49,99,63,50,99,51,85,32
1668,6,3,-1,1,4,1,1,43,1,14,13,1,2,1,1,1,-1,1,1,2,26,-1,15,70,70,30,85,30,40,40,78,30,50,76,94,70,30,85,70,85,50
1669,7,1,1,1,4,1,8,76,1,13,9,1,3,1,1,1,-1,1,1,2,26,-1,51,41,17,18,71,72,71,51,50,61,69,41,85,85,70,99,32,41,2
1670,7,1,1,1,1,1,6,40,1,16,15,1,4,1,1,1,-1,1,2,2,28,-1,0,100,100,100,100,50,60,70,100,0,50,100,60,100,0,60,100,100,96
1671,7,1,1,1,2,2,1,54,1,14,15,7,4,1,1,1,-1,1,1,3,28,-1,15,70,85,60,100,0,40,60,85,40,50,85,85,85,0,60,85,85,85
1672,5,2,-1,1,2,1,2,39,5,10,-1,6,-1,2,1,1,-1,2,2,1,6,-1,50,60,30,60,40,50,15,40,70,50,30,50,100,50,30,0,70,85,70
1673,1,5,-1,1,99,1,5,61,1,9,13,1,3,1,1,1,-1,1,1,2,25,-1,40,40,15,40,85,50,60,50,30,15,50,50,85,85,50,100,50,85,50
1674,7,4,-1,1,2,2,8,45,1,9,8,1,2,1,1,1,-1,1,1,2,13,-1,0,0,70,60,70,50,40,40,100,0,50,50,40,50,50,85,85,85,50
1675,7,1,4,1,2,2,7,36,1,15,15,1,-1,1,2,1,-1,1,1,2,25,-1,15,70,60,60,50,50,40,60,70,15,50,85,70,85,30,40,50,85,85
1676,7,2,2,1,99,2,4,55,1,13,14,7,-1,1,1,1,-1,1,1,3,20,-1,40,60,40,50,60,50,60,50,50,40,50,50,50,85,40,60,50,100,50
1677,5,1,-1,1,7,1,2,29,1,13,13,1,2,1,1,1,-1,1,1,2,15,-1,85,15,50,15,100,100,85,30,50,20,100,100,100,50,85,80,50,50,15
1678,7,2,-1,1,6,1,1,71,1,13,15,7,3,1,2,1,-1,1,2,3,24,-1,85,40,15,30,85,70,85,70,50,30,85,40,100,85,85,100,50,50,0
1679,7,3,1,1,5,1,1,49,6,13,13,1,2,1,1,1,-1,1,1,2,27,-1,50,41,31,30,56,16,41,40,36,30,33,23,85,21,45,59,41,53,10
1680,7,2,2,1,3,1,4,56,4,15,-1,1,4,1,1,1,-1,1,1,2,27,-1,15,86,72,50,53,16,46,60,86,39,48,50,51,53,2,85,58,86,80
1681,6,2,-1,1,5,1,2,61,1,11,10,5,2,1,1,1,-1,1,1,3,17,-1,50,55,50,72,86,60,-9,43,49,1,52,53,100,55,51,96,49,55,47
1682,6,3,2,1,6,1,4,21,6,10,12,1,3,1,1,1,-1,1,1,1,15,-1,100,50,30,100,100,50,80,100,30,80,100,80,100,80,80,100,30,100,30
1683,7,1,-1,1,99,1,5,80,1,10,10,5,3,1,1,1,-1,1,-1,2,16,-1,60,40,70,85,60,70,85,60,40,40,50,50,100,85,50,60,50,60,70
1684,7,3,1,2,3,1,6,61,3,12,-1,4,-1,1,1,1,-1,1,2,4,8,-1,50,100,50,50,50,50,0,50,50,15,50,50,50,100,0,100,50,50,50
1685,6,3,4,1,3,2,4,54,1,10,13,1,3,1,1,1,-1,1,1,3,24,-1,1,70,85,70,85,40,16,60,100,71,50,71,50,85,1,70,71,100,100
1686,5,4,-1,1,5,1,1,71,1,9,10,5,-1,1,1,1,-1,1,1,2,17,-1,40,0,50,100,100,100,100,85,0,100,0,0,100,100,85,100,0,60,0
1687,7,1,1,1,4,1,2,89,3,3,-1,5,-1,2,1,1,-1,1,2,1,2,-1,85,50,50,80,80,85,70,85,50,85,50,60,100,60,40,85,60,60,100
1688,7,3,-1,1,3,2,8,32,1,13,12,1,-1,1,1,1,-1,1,1,2,19,-1,998,85,70,85,60,15,60,60,85,50,60,60,60,60,50,85,85,100,60
1689,7,2,-1,1,3,2,4,70,4,12,10,5,3,1,1,1,-1,1,1,1,9,-1,51,66,69,70,71,31,60,71,71,41,51,52,50,71,1,70,56,79,70
1690,6,3,-1,2,1,2,8,41,6,9,13,1,2,1,1,1,-1,1,2,2,9,-1,0,100,100,70,100,0,0,40,100,15,50,85,60,100,15,70,100,100,100
1691,7,2,-1,1,4,2,8,55,1,10,10,1,3,2,1,1,-1,1,-1,4,1,-1,61,84,70,72,85,81,80,86,76,87,84,71,76,78,64,95,73,86,73
1692,7,2,-1,1,4,1,1,79,1,14,13,5,-1,1,1,1,-1,1,2,3,20,-1,50,85,70,60,70,50,50,60,70,30,50,70,100,70,15,100,60,60,60
1693,7,1,-1,1,3,2,8,43,4,10,10,4,1,1,1,1,-1,1,1,1,3,-1,30,100,70,70,100,70,70,50,100,15,70,100,70,100,0,100,100,100,70
1694,5,2,2,1,6,1,1,60,1,10,11,1,3,1,1,1,-1,1,1,2,22,-1,15,50,40,15,85,50,100,85,50,70,50,60,85,85,60,85,50,100,0
1695,7,4,4,1,4,2,5,68,4,11,-1,5,-1,1,1,1,-1,1,1,2,7,-1,40,100,60,50,70,0,40,50,50,999,50,60,40,60,50,50,50,50,100
1696,1,4,-1,1,6,1,5,27,1,13,13,1,3,1,1,1,-1,1,1,2,24,-1,85,50,30,40,50,50,85,60,40,40,50,50,85,50,40,70,40,70,40
1697,7,3,-1,1,5,1,2,39,1,13,15,1,-1,1,1,1,-1,1,1,2,17,-1,65,74,31,4,66,34,92,52,86,10,63,44,90,92,70,89,64,94,2
1698,7,1,1,1,3,2,6,56,1,13,15,1,-1,1,1,1,-1,1,1,2,1,-1,0,56,75,17,62,52,1,59,72,41,52,51,0,100,0,79,55,72,42
1699,7,2,4,1,4,1,2,45,1,13,9,1,3,2,1,1,-1,1,1,2,25,-1,50,70,70,60,85,50,60,70,85,30,50,85,70,85,30,85,85,100,70
1700,7,3,2,1,6,1,1,78,1,13,14,5,-1,1,1,1,-1,1,1,3,-9,-1,42,57,16,17,-9,80,66,53,51,12,61,51,85,52,52,92,51,72,2
1701,4,3,2,1,5,1,1,33,1,13,14,1,2,1,1,1,-1,1,1,1,14,-1,41,46,73,65,75,32,74,72,86,19,18,48,61,62,42,71,80,98,44
1702,2,3,-1,1,6,1,2,40,1,10,12,1,2,1,1,1,-1,1,1,1,14,-1,-9,15,15,15,85,15,85,60,40,15,70,15,100,85,60,100,30,50,0
1703,5,3,-1,1,5,1,2,61,1,9,9,1,3,1,1,1,-1,1,2,2,22,-1,85,70,70,60,60,60,70,70,60,60,60,70,85,60,50,85,50,70,60
1704,7,1,-1,1,4,1,-2,-9,-9,13,-1,5,2,1,1,1,-1,-9,-1,-9,-9,-1,51,33,1,32,97,32,51,41,99,41,97,98,99,73,62,99,99,52,1
1705,7,4,-1,1,4,1,8,19,6,10,7,1,2,2,1,1,-1,1,1,4,11,-1,70,100,70,85,70,85,85,85,50,85,50,50,85,50,70,85,50,85,100
1706,7,3,2,1,6,1,2,57,1,13,13,1,3,1,1,1,-1,1,1,2,25,-1,60,50,15,30,60,70,60,60,50,40,50,50,100,85,60,85,50,60,15
1707,5,3,-1,1,3,2,2,23,6,13,13,1,-1,2,1,1,-1,1,2,1,3,-1,30,70,70,60,60,40,40,40,85,40,50,70,50,85,15,40,85,85,60
1708,6,3,-1,1,5,1,5,50,1,13,10,1,2,1,1,1,-1,1,1,2,23,-1,40,58,64,58,62,41,63,60,65,34,45,66,65,66,41,69,55,67,56
1709,7,1,2,1,6,2,5,39,4,13,-1,1,-1,1,1,4,2,1,1,2,18,-1,74,20,17,16,60,70,83,61,29,40,83,35,85,61,85,84,40,72,5
1710,7,2,4,1,3,1,4,35,4,13,-1,1,3,1,1,1,-1,1,1,1,14,-1,60,100,90,80,100,100,75,100,100,40,100,100,100,100,80,100,100,100,90
1711,3,3,-1,1,5,1,8,70,6,10,-1,5,2,1,1,1,-1,2,-1,3,24,-1,70,40,50,40,60,70,50,40,30,40,70,50,85,50,50,30,15,85,15
1712,7,4,-1,2,7,1,2,22,6,9,-1,1,-1,2,1,1,-1,1,1,1,4,-1,50,50,50,50,40,50,50,50,40,50,50,50,50,50,0,50,30,60,50
1713,7,2,4,1,6,2,2,67,1,10,9,5,-1,1,1,1,-1,1,1,3,23,-1,50,50,15,40,60,60,70,60,50,40,50,50,70,50,70,70,50,70,0
1714,7,2,-1,1,3,2,8,67,1,9,13,1,2,1,3,4,4,1,1,2,15,-1,0,86,84,61,72,42,1,85,70,2,1,69,30,83,1,83,84,99,71
1715,7,1,1,1,2,2,8,43,1,10,14,6,2,5,1,1,-1,1,1,3,15,-1,0,100,100,100,100,30,0,70,100,50,50,100,50,100,0,50,100,100,100
1716,7,1,-1,1,3,1,4,64,1,13,9,1,3,1,1,1,-1,1,1,3,15,1,54,82,65,52,71,31,72,63,72,25,16,66,86,81,4,87,84,77,50
1717,7,2,1,1,4,1,8,58,1,9,9,1,-1,5,2,4,1,1,1,2,23,-1,55,75,75,60,95,65,80,95,90,55,65,95,95,95,50,95,60,90,95
1718,7,2,1,1,4,1,5,46,4,12,-1,1,1,2,1,1,-1,1,1,4,13,-1,-9,100,90,51,100,56,71,86,70,63,71,-9,88,93,17,89,-9,99,100
1719,5,3,-1,1,5,1,5,27,4,13,-1,1,-1,1,1,1,-1,1,1,2,15,-1,58,78,47,81,76,86,93,43,79,56,72,3,92,90,53,98,48,76,2
1720,7,1,1,1,4,1,1,52,4,9,9,6,1,1,1,1,-1,1,-1,2,6,-1,50,50,40,100,85,42,50,31,51,30,30,0,100,100,60,100,85,100,52
1721,7,3,-1,1,4,1,4,78,3,10,-1,5,3,1,1,1,-1,1,1,2,1,-1,51,53,48,62,85,62,68,71,81,73,66,53,99,71,57,85,58,74,70
1722,7,2,-1,2,1,2,8,29,6,12,-1,1,3,1,3,4,4,1,1,1,21,-1,0,100,50,100,100,0,0,30,100,15,0,100,60,100,0,0,100,100,100
1723,7,3,1,1,2,2,8,36,6,11,-1,8,1,5,2,1,-1,1,1,1,13,-1,0,85,71,84,85,15,0,62,100,4,18,100,9,100,0,85,100,100,40
1724,4,3,-1,1,5,1,7,62,4,10,-1,1,2,5,3,4,2,1,1,2,12,-1,85,100,85,100,85,85,100,100,85,85,85,100,100,100,85,85,85,100,30
1725,6,3,1,1,2,2,6,48,1,14,13,1,-1,1,3,4,4,1,1,2,28,-1,15,85,85,70,70,70,30,70,85,50,85,70,85,85,0,70,85,100,70
1726,7,2,1,1,4,2,4,26,6,14,-1,1,2,5,3,1,-1,1,1,4,15,-1,30,70,70,60,70,50,40,40,70,40,50,70,60,70,30,70,70,60,70
1727,5,3,2,1,5,1,5,30,2,13,11,1,-1,1,1,1,-1,1,1,1,18,-1,30,40,40,15,50,30,50,50,70,50,50,50,70,50,50,70,50,50,30
1728,5,1,-1,1,4,1,4,76,3,14,-1,5,-1,1,1,1,-1,1,1,3,27,-1,5,61,25,3,72,85,80,77,82,61,57,72,81,87,62,94,41,86,2
1729,7,2,4,1,5,2,8,73,4,9,-1,5,2,1,1,1,-1,1,-1,3,12,-1,60,55,10,40,60,55,75,55,55,70,55,55,70,60,90,98,40,90,45
1730,4,3,-1,1,99,1,1,29,6,14,-1,1,3,1,1,1,-1,2,1,3,26,-1,11,8,12,12,15,12,15,7,8,12,4,-9,14,0,0,6,11,9,6
1731,7,2,-1,1,4,1,2,72,3,10,-1,5,-1,1,1,1,-1,1,2,3,9,-1,85,60,50,40,85,60,70,85,50,60,85,60,100,60,50,100,50,85,70
1732,7,2,1,1,2,2,8,25,6,13,-1,8,-1,1,1,1,-1,1,1,1,9,-1,15,100,85,85,85,15,60,998,100,0,998,998,998,998,0,40,100,100,100
1733,7,2,-1,1,4,1,2,55,1,10,10,6,3,2,1,3,-1,1,2,4,2,-1,50,50,70,100,85,40,85,60,50,40,50,50,60,50,60,40,50,70,100
1734,6,3,2,1,6,1,5,57,1,9,9,1,2,1,1,1,-1,1,1,3,21,-1,100,85,86,16,100,15,100,40,51,16,60,100,100,100,85,100,40,100,59
1735,6,1,-1,1,6,1,4,65,1,11,13,1,-1,1,1,1,-1,1,1,2,25,-1,50,15,30,15,50,50,60,70,50,30,50,50,50,50,60,85,50,50,15
1736,7,4,-1,1,99,2,4,62,1,10,13,1,3,1,1,1,-1,1,2,2,21,-1,51,71,100,99,100,1,50,71,100,2,0,100,100,99,51,98,100,100,62
1737,7,3,1,1,2,2,7,42,1,14,14,1,3,1,1,1,-1,1,1,1,25,-1,0,100,100,85,100,16,0,70,100,17,40,100,0,85,0,71,100,100,100
1738,7,2,-1,1,6,1,2,69,3,10,-1,5,3,1,1,1,-1,1,2,3,11,-1,60,15,0,15,85,70,70,60,0,15,50,15,85,85,85,85,0,60,0
1739,5,2,4,1,3,1,4,54,1,14,9,1,3,1,1,1,-1,1,1,2,26,-1,50,50,40,50,50,40,50,30,50,30,50,50,50,50,50,85,15,60,15
1740,5,2,-1,1,2,1,2,57,1,14,13,5,3,1,1,1,-1,1,2,3,17,-1,59,71,87,84,84,6,2,32,60,2,2,62,84,70,2,71,61,70,59
1741,4,3,1,1,4,2,8,68,3,9,-1,5,3,1,1,1,-1,1,2,3,11,-1,33,72,86,85,100,16,32,70,100,0,51,85,-9,86,2,71,100,99,52
1742,5,3,-1,1,6,1,5,-9,-9,-9,-1,-9,-1,5,1,1,-1,1,-1,-9,-9,-1,70,50,70,60,85,40,70,70,50,70,40,85,85,70,40,40,50,40,70
1743,7,1,-1,1,2,1,5,72,4,10,-1,5,2,2,1,1,-1,1,1,1,-9,-1,70,85,85,100,100,70,50,50,85,50,85,100,-9,100,0,70,85,100,100
1744,7,2,1,1,3,2,5,89,1,13,13,5,-1,1,1,1,-1,1,-1,3,12,-1,17,51,67,66,66,30,16,61,72,7,31,66,60,70,2,67,51,85,61
1745,7,1,-1,1,7,1,5,59,4,9,-1,1,2,6,2,1,-1,1,1,2,12,-1,100,1,0,50,100,70,100,51,16,40,-9,100,100,100,84,100,1,60,1
1746,4,2,-1,1,4,1,2,57,3,9,-1,7,-1,2,2,1,-1,2,2,1,2,-1,100,70,70,85,100,85,85,100,100,85,85,85,85,70,70,85,70,100,85
1747,7,1,1,1,4,1,4,72,4,16,11,1,1,5,3,4,4,1,1,1,13,-1,30,50,60,60,85,85,60,85,60,60,60,85,85,85,15,85,60,85,15
1748,7,2,2,1,4,1,1,90,1,13,10,5,3,1,1,1,-1,1,2,3,19,-1,50,50,60,60,60,60,70,70,70,60,60,60,70,60,40,70,70,70,40
1749,7,3,4,1,2,2,8,55,4,10,-1,1,3,1,1,1,-1,1,1,2,17,-1,40,60,70,50,50,50,40,50,60,40,50,50,50,60,40,70,60,85,50
1750,6,1,-1,1,4,1,7,63,1,9,10,1,-1,1,1,1,-1,1,2,2,17,-1,30,51,85,15,85,41,86,61,86,42,85,85,85,86,50,100,85,100,17
1751,7,2,4,1,4,2,1,32,1,13,13,1,-1,3,3,1,-1,1,1,1,17,-1,2,29,54,29,63,9,12,63,77,22,35,61,41,83,0,46,65,98,9
1752,3,3,5,1,4,2,8,40,1,13,13,7,3,1,1,1,-1,1,1,1,22,-1,40,60,51,-9,51,37,52,50,51,50,51,50,50,50,25,51,51,51,52
1753,7,1,-1,1,6,1,2,67,1,95,12,5,-1,1,2,1,-1,1,1,2,17,-1,50,30,15,60,50,50,100,70,50,50,50,60,100,85,60,100,50,50,0
1754,7,1,1,1,2,1,1,76,3,13,-1,5,3,2,1,1,-1,2,1,3,12,-1,50,100,60,70,100,60,30,85,70,50,50,85,100,100,30,100,70,85,100
1755,7,2,1,1,1,2,8,28,6,15,15,1,4,1,1,1,-1,1,1,1,28,-1,30,100,100,50,85,40,30,40,100,40,100,100,30,100,50,85,100,100,85
1756,7,2,1,1,3,1,4,41,1,16,15,1,3,5,2,1,-1,1,1,2,28,-1,50,30,40,4,50,46,22,68,50,18,65,50,50,50,12,84,50,100,30
1757,6,2,2,1,6,1,5,65,3,10,-1,5,3,1,1,-9,-1,1,1,3,3,-1,50,40,0,40,50,60,85,40,50,60,50,15,85,70,85,100,50,60,15
1758,2,4,2,1,6,2,1,48,1,13,14,1,3,1,3,4,2,1,1,2,23,-1,43,46,25,50,50,65,82,61,60,13,50,35,86,74,64,94,42,51,5
1759,7,2,-1,1,99,1,5,34,1,9,11,1,-1,1,1,1,-1,1,1,2,20,-1,100,25,0,50,45,50,100,50,25,65,75,0,100,100,65,100,0,70,0
1760,5,2,-1,1,99,1,2,51,6,10,-1,1,1,1,1,1,-1,1,1,1,14,-1,85,50,70,100,100,85,100,85,100,60,100,0,100,70,100,100,100,100,100
1761,7,1,2,1,4,1,8,78,1,16,14,5,4,1,1,1,-1,1,-1,2,27,-1,50,50,50,15,100,15,40,70,50,15,50,40,100,70,15,70,70,85,15
1762,7,2,1,1,6,1,2,71,1,10,13,5,-1,1,1,1,-1,1,1,2,25,-1,50,40,30,30,85,60,85,60,40,15,60,50,100,60,50,100,40,50,50
1763,3,3,1,1,2,1,6,64,4,14,-1,1,-1,1,1,1,-1,1,1,1,28,-1,41,99,99,62,60,72,58,60,98,18,84,85,97,99,1,71,86,98,70
1764,7,2,-1,1,3,2,8,65,1,95,95,5,3,1,1,1,-1,1,1,2,23,-1,60,70,60,100,70,30,70,60,70,30,70,60,70,70,50,85,85,70,85
1765,7,3,-1,1,3,2,4,25,6,13,14,1,-1,1,1,1,-1,1,1,1,17,-1,30,85,60,50,85,50,60,100,85,30,50,85,85,85,30,85,85,100,40
1766,6,2,4,1,5,1,4,35,1,13,13,1,3,1,1,1,-1,1,1,2,26,-1,41,16,1,83,50,48,59,50,50,48,18,50,91,50,39,100,98,61,1
1767,5,2,2,1,7,1,2,44,1,9,9,1,-1,1,1,1,-1,1,1,2,14,-1,50,50,40,30,50,50,85,50,50,41,50,40,100,50,85,100,50,85,15
1768,7,1,-1,1,7,1,2,70,1,11,11,6,2,6,1,1,-1,1,2,4,9,-1,0,0,0,100,100,100,100,50,0,100,85,0,100,100,50,100,0,60,0
1769,7,2,4,1,1,2,8,34,1,13,13,1,-1,1,1,1,-1,1,1,2,26,-1,0,40,100,85,60,0,0,60,100,0,15,60,30,85,0,70,70,100,70
1770,2,4,1,1,3,2,5,58,4,10,-1,1,-1,1,1,1,-1,1,1,2,17,-1,31,85,84,85,85,16,40,61,71,41,30,70,86,86,31,41,71,86,71
1771,7,3,1,1,5,1,5,52,1,10,14,7,4,1,1,1,-1,1,1,3,-9,-1,61,58,40,42,60,41,30,65,49,30,60,41,75,51,30,60,50,70,30
1772,7,1,-1,1,7,1,2,41,1,10,10,1,-1,1,1,1,-1,1,1,2,21,-1,50,0,1,0,94,17,100,16,50,40,50,1,100,100,86,100,50,50,0
1773,3,3,1,1,99,1,5,58,1,5,9,1,-1,2,3,4,3,1,1,2,22,-1,70,50,85,70,100,50,85,85,85,60,50,100,100,85,40,85,85,100,100
1774,7,2,1,1,5,1,4,48,4,13,-1,1,3,1,1,1,-1,1,1,2,22,-1,70,85,70,85,85,60,70,85,85,60,85,85,85,85,70,85,70,100,85
1775,5,4,-1,1,5,1,1,33,1,13,13,1,-1,1,1,1,-1,1,1,2,15,-1,50,30,50,15,50,40,60,60,50,60,50,40,70,50,50,70,50,60,40
