Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
479,7,3,0,1,6,1,2,65,5,9,0,6,4,2,1,1,0,2,1,1,3,0,85,80,60,85,85,85,70,85,50,70,85,70,85,60,50,85,60,85,85,1
480,3,3,0,1,4,2,4,21,6,10,0,1,2,6,1,1,0,1,1,4,7,0,30,70,60,60,40,30,60,40,60,30,60,30,70,50,30,70,60,40,40,1
481,3,3,0,1,1,2,5,30,6,10,0,1,2,2,1,1,0,1,1,1,12,0,85,85,84,61,100,31,31,41,100,41,85,100,100,100,32,100,100,100,85,1
482,7,2,0,1,99,1,4,76,1,3,3,5,3,5,3,4,4,1,0,3,12,0,88,27,50,63,88,84,50,89,15,89,57,21,71,50,51,92,8,72,86,1
483,2,4,1,1,4,1,2,36,1,13,13,1,3,2,1,1,0,1,1,2,24,0,1,30,60,50,50,30,30,40,15,30,30,40,40,50,1,30,30,60,100,1
484,7,2,0,1,2,1,1,63,1,13,11,1,3,1,1,1,0,1,1,2,25,0,85,60,85,70,85,50,70,50,85,50,70,85,85,85,50,85,85,85,60,2
485,7,1,0,1,2,1,4,81,1,16,16,5,0,1,1,1,0,1,1,3,0,0,20,90,100,70,60,50,30,40,60,15,998,80,60,60,10,40,70,100,85,1
486,7,1,2,1,6,1,4,58,1,9,10,1,3,5,1,1,0,1,1,2,28,0,61,1,1,97,99,98,99,1,97,1,97,30,99,99,0,96,99,50,2,2
487,6,2,0,1,6,1,4,76,3,10,0,5,0,1,0,0,0,1,1,3,9,0,85,50,1,1,85,85,100,85,50,85,85,0,100,100,100,100,50,100,1,2
488,7,1,0,1,6,1,1,65,1,13,12,5,2,1,1,1,0,1,1,2,21,0,66,40,20,60,70,60,67,70,50,16,50,1,70,85,60,99,15,66,31,2
489,5,2,4,1,2,1,5,58,1,13,95,1,3,1,1,1,0,1,1,2,27,0,29,65,82,61,85,62,42,80,100,77,50,84,76,80,31,85,84,84,79,1
490,7,4,4,2,99,0,0,0,0,9,0,7,2,1,1,1,0,1,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
491,3,4,2,1,4,1,1,0,2,13,10,1,2,1,1,1,0,1,1,1,11,0,50,40,30,60,60,70,60,40,70,40,60,40,85,70,50,70,50,70,40,2
492,4,2,2,1,5,1,1,0,1,11,10,1,0,6,2,1,0,1,1,3,0,0,85,40,60,60,50,40,70,30,50,50,60,50,100,85,60,100,50,85,30,2
493,4,4,0,1,4,2,8,30,6,7,11,1,3,1,1,1,0,1,1,2,15,0,53,53,51,53,57,51,51,55,50,51,41,52,53,52,30,88,51,90,18,1
494,5,4,0,1,4,1,2,57,1,10,10,1,2,5,1,1,0,1,1,2,18,0,51,41,51,61,85,70,61,40,50,30,51,50,100,100,50,85,50,60,1,2
495,7,1,1,1,3,1,4,67,3,13,0,5,0,5,1,1,0,1,1,2,9,0,40,70,85,60,85,40,40,85,70,40,60,85,70,85,1,85,70,85,85,1
496,7,1,2,2,6,1,4,56,4,10,0,1,2,6,1,1,0,1,1,1,5,0,100,51,50,50,100,51,100,85,70,60,51,85,100,100,50,85,77,71,30,2
497,7,1,1,1,2,1,1,79,1,14,14,5,3,1,1,4,1,1,1,3,28,0,30,100,85,85,100,60,40,85,70,30,60,85,100,85,15,85,70,85,70,1
498,7,1,2,1,6,1,1,77,1,10,10,5,3,1,3,1,0,1,1,2,20,0,0,15,15,15,0,0,0,30,0,15,0,0,0,100,70,85,0,0,1,2
499,7,3,4,1,3,1,5,68,3,10,0,5,3,6,1,1,0,1,1,3,9,0,43,76,73,66,70,67,65,68,75,28,69,70,85,85,15,86,68,84,66,1
500,7,2,1,1,99,1,1,79,1,9,9,5,0,1,1,1,0,2,0,3,11,0,70,70,60,60,85,50,70,85,50,70,60,70,85,50,70,70,15,85,15,2
501,7,1,0,1,2,1,5,53,1,16,13,1,0,1,1,1,0,1,1,2,22,0,15,94,88,60,100,15,18,39,50,1,15,70,100,85,1,91,50,100,41,1
502,2,3,4,1,4,2,4,32,1,10,7,1,0,1,1,1,0,1,1,1,21,0,62,50,52,84,99,66,50,56,51,52,25,0,79,48,57,92,50,63,51,2
503,3,4,1,1,6,1,2,44,1,10,13,7,0,1,1,1,0,1,1,2,11,0,72,50,15,72,91,66,86,54,29,55,81,15,100,83,68,82,22,68,1,2
504,7,2,1,1,3,1,1,34,1,14,11,1,0,1,1,1,0,1,1,2,22,0,63,59,1,49,84,55,85,60,38,58,67,46,100,88,52,92,10,66,1,2
505,7,1,2,1,7,1,4,85,3,10,13,5,4,1,1,1,0,1,1,3,26,0,85,1,1,60,70,100,100,50,1,85,100,1,100,100,85,100,1,85,1,2
506,4,3,0,1,4,1,1,63,1,14,13,5,3,1,1,1,0,1,1,2,23,0,29,100,78,88,95,83,73,100,100,41,100,95,100,100,70,88,86,100,76,1
507,7,1,1,1,99,1,4,69,6,13,0,5,0,5,3,4,2,2,1,1,12,0,30,80,998,100,60,60,60,70,100,30,100,30,50,100,999,30,100,100,100,1
508,5,3,0,1,3,1,4,50,4,13,0,1,1,3,3,4,3,1,1,2,3,0,39,100,51,85,70,48,50,51,83,51,26,61,70,76,1,50,77,70,70,1
509,6,2,0,1,6,1,2,69,3,9,0,5,3,1,1,1,0,1,2,4,1,0,85,40,1,15,85,15,85,40,60,30,85,1,85,85,40,85,40,85,1,2
510,6,3,1,1,4,2,2,73,2,13,9,5,0,1,1,1,0,1,2,3,12,0,40,85,70,60,70,60,60,70,85,40,70,85,100,85,30,70,85,100,85,1
511,1,4,4,2,99,2,4,28,6,12,0,8,3,1,3,4,4,1,1,4,12,0,50,15,50,60,50,50,50,40,85,50,70,50,50,40,50,100,50,85,1,2
512,7,4,1,0,99,1,8,60,6,13,0,6,2,1,1,1,0,2,2,2,2,0,70,40,50,60,60,30,50,60,50,60,40,30,70,50,60,60,50,50,50,2
513,3,3,0,1,4,2,1,0,0,14,0,1,0,0,0,0,0,1,0,0,0,0,57,53,53,55,54,51,53,57,50,60,54,51,63,52,39,61,46,64,59,1
514,7,3,0,1,1,2,5,71,1,14,11,5,3,1,1,1,0,1,1,2,25,0,30,100,100,100,100,15,50,70,100,15,60,85,100,100,15,85,100,100,100,1
515,7,2,2,1,5,1,7,71,1,12,13,5,3,1,1,1,0,1,1,3,17,0,31,76,39,30,75,39,72,70,81,44,74,75,75,85,51,70,76,73,52,2
516,7,2,0,1,5,1,4,62,1,7,10,5,2,1,2,1,0,1,1,3,1,0,85,50,1,1,70,60,99,60,51,70,30,60,100,70,50,85,30,70,1,2
517,7,3,0,1,4,1,8,76,1,6,8,5,0,6,1,1,0,1,0,2,9,0,50,998,999,85,85,60,999,40,1,30,100,60,100,100,15,1,1,85,50,1
518,7,3,0,1,5,2,2,59,1,13,11,1,3,1,1,1,0,1,1,3,0,0,85,54,38,69,56,63,80,47,45,30,54,40,100,72,69,81,38,70,34,2
519,4,3,4,1,4,2,8,54,1,9,9,4,2,1,1,1,0,1,0,2,11,0,32,41,33,85,61,1,49,43,51,17,41,32,80,49,31,41,16,51,26,2
520,7,3,0,1,3,2,5,62,4,9,0,1,0,1,1,1,0,1,1,2,21,0,40,52,62,73,50,47,63,63,64,60,62,63,85,74,74,88,60,84,15,2
521,7,1,0,1,99,1,1,68,1,11,11,5,0,1,1,1,0,1,1,3,7,0,86,100,100,40,15,1,87,1,1,73,17,4,100,85,99,99,1,50,1,2
522,7,1,0,1,7,1,2,60,4,11,0,6,1,1,1,1,0,1,1,4,6,0,85,50,40,100,100,50,100,85,50,60,50,1,100,100,40,100,50,100,1,2
523,3,3,0,2,4,1,0,45,1,12,10,1,3,1,1,1,0,1,1,2,11,0,61,41,61,42,71,61,61,61,70,61,86,61,87,100,60,99,60,71,40,2
524,7,2,4,1,4,2,1,36,1,13,14,1,0,1,1,1,0,1,1,3,26,0,40,70,70,60,70,40,40,40,85,40,50,70,50,85,60,85,85,85,85,1
525,7,2,2,1,6,2,4,24,1,9,12,1,2,5,3,1,0,1,1,1,12,0,70,1,15,50,60,40,70,50,50,50,60,30,70,50,50,85,40,70,1,2
526,7,3,1,1,3,1,4,74,3,10,0,5,0,1,1,1,0,2,0,1,0,0,30,60,60,75,80,50,50,75,40,60,60,40,100,50,50,80,40,75,50,1
527,7,3,4,1,99,2,2,62,1,10,9,1,3,1,1,1,0,1,1,1,16,0,60,70,85,70,100,40,60,50,50,70,50,70,85,70,50,100,70,85,70,1
528,7,3,2,1,99,2,8,66,1,9,14,5,0,1,1,1,0,2,0,2,21,0,50,50,50,15,15,50,60,60,50,50,30,15,70,50,15,70,50,60,60,1
529,5,3,2,1,6,1,5,54,1,10,10,1,3,1,1,1,0,1,1,2,17,0,85,15,1,30,50,85,100,50,50,40,50,50,100,70,70,100,40,85,15,2
530,5,3,0,1,6,1,2,35,1,13,13,1,3,1,1,1,0,1,1,2,26,0,60,70,70,1,85,70,70,70,70,70,50,70,85,85,70,85,70,70,70,2
531,5,1,1,1,2,1,4,42,6,10,0,1,2,5,3,4,3,1,1,2,22,0,998,85,85,100,85,30,30,85,70,50,60,60,85,50,1,40,60,50,70,1
532,7,1,1,1,2,2,8,25,6,13,0,1,3,1,1,1,0,1,1,1,11,0,1,100,90,50,50,50,10,70,100,60,10,90,65,100,50,70,100,100,65,1
533,7,1,0,1,99,1,4,70,6,13,0,1,0,5,1,1,0,1,1,3,17,0,50,70,70,50,60,15,15,60,40,70,30,60,85,60,50,85,50,85,30,1
534,3,3,0,1,4,1,2,41,1,14,13,1,3,2,2,1,0,1,1,1,26,0,30,85,85,70,85,50,60,60,85,60,50,70,85,70,40,60,40,70,85,1
535,4,3,0,1,5,1,5,51,1,9,11,1,0,1,1,1,0,1,1,3,22,0,50,50,60,30,70,40,60,60,50,40,50,50,70,60,50,70,40,70,50,1
536,7,3,4,1,2,2,1,41,1,16,10,1,3,1,1,1,0,1,1,2,25,0,2,99,99,98,60,43,16,71,99,2,52,99,40,99,1,99,98,99,99,1
537,7,2,1,1,99,1,2,60,6,13,0,5,3,2,1,1,0,1,1,3,22,0,50,50,50,60,85,50,50,60,50,50,50,50,100,70,50,100,50,60,70,1
538,4,3,0,1,6,2,6,77,1,13,13,5,0,1,3,4,2,1,0,3,21,0,50,50,15,60,85,70,85,50,15,70,70,40,70,100,50,85,15,100,50,2
539,6,1,2,1,4,1,2,0,1,10,10,5,3,1,1,1,0,1,1,2,0,0,50,40,40,40,50,60,70,60,50,60,50,50,60,50,70,70,50,70,50,2
540,7,1,0,1,6,1,1,70,1,13,12,5,3,1,1,1,0,1,1,3,24,0,70,30,30,60,85,60,70,60,50,70,70,50,85,100,60,85,50,85,1,2
541,4,4,0,1,6,1,2,31,1,9,11,1,3,1,1,1,0,1,1,2,22,0,50,50,50,50,50,50,50,50,50,50,50,50,60,50,50,50,50,50,1,2
542,6,3,0,1,6,1,4,35,1,9,10,1,3,1,1,1,0,1,0,2,14,0,95,50,10,1,60,60,85,85,1,45,85,45,95,90,75,100,1,50,1,2
543,7,2,1,2,2,1,3,57,3,9,0,4,1,2,1,1,0,2,0,4,7,0,40,15,40,15,70,70,85,60,100,1,15,85,85,100,1,70,100,100,85,1
544,7,2,2,1,4,2,1,84,1,13,10,5,3,1,1,1,0,1,2,3,18,0,19,62,62,44,72,49,22,52,74,52,42,62,70,64,1,65,71,41,54,1
545,7,1,1,1,1,2,8,69,1,14,14,5,3,1,1,1,0,1,2,3,13,0,1,85,100,85,70,15,15,60,100,30,60,60,15,85,1,15,100,100,85,1
546,7,2,1,1,4,1,1,75,6,9,9,5,1,1,1,1,0,1,2,3,11,0,50,100,40,70,100,1,60,70,100,30,50,1,100,85,15,100,50,70,1,2
547,6,2,4,1,4,1,5,45,1,10,13,4,2,1,1,1,0,1,1,1,17,0,17,51,63,72,52,25,14,38,51,11,50,50,59,51,1,71,51,88,61,1
548,7,1,0,1,4,1,1,81,1,16,13,5,0,1,1,1,0,1,2,3,25,0,0,85,0,60,0,0,0,0,0,0,50,75,0,0,0,0,0,0,0,1
549,5,3,0,1,7,1,2,53,1,13,13,1,0,1,1,1,0,1,1,3,24,0,85,30,40,40,50,70,85,70,50,60,50,50,85,60,70,85,30,50,15,2
550,7,4,4,1,2,2,8,20,6,9,0,8,2,3,3,1,0,1,1,1,1,0,1,100,85,100,100,30,15,80,100,80,15,100,50,96,30,40,100,100,100,1
551,7,4,4,1,99,1,4,42,1,14,14,1,3,1,1,1,0,1,1,2,26,0,72,41,31,44,84,60,69,82,85,59,51,60,85,99,60,99,73,70,47,2
552,6,2,2,1,6,1,7,34,1,13,14,1,2,1,1,1,0,1,1,2,13,0,90,51,42,40,90,60,91,61,50,51,90,85,90,90,60,90,41,90,30,2
553,4,3,0,1,99,2,2,40,6,9,0,1,0,1,1,1,0,1,1,2,19,0,100,50,70,1,100,60,100,85,100,60,100,100,100,100,50,85,100,100,50,1
554,6,3,1,1,3,2,8,45,1,14,13,1,0,1,1,1,0,1,1,2,24,0,1,70,85,85,60,15,30,60,85,15,50,50,50,85,15,85,70,85,60,1
555,7,3,0,1,4,1,4,57,6,11,0,5,3,1,1,1,0,2,0,3,6,0,62,53,51,72,52,62,61,62,53,63,52,41,73,53,0,61,51,72,50,2
556,5,3,1,1,1,2,8,36,1,14,16,1,3,1,1,1,0,1,1,2,24,0,1,100,100,72,98,45,49,61,99,49,50,99,50,86,2,60,100,100,99,1
557,7,2,0,1,99,1,5,71,1,9,9,5,0,1,1,1,0,1,2,3,24,0,70,0,30,15,85,50,70,60,50,40,50,50,100,50,60,100,1,50,1,2
558,7,1,1,1,3,1,1,57,1,10,13,4,0,1,1,1,0,1,1,3,7,0,40,85,70,85,85,1,1,50,85,1,50,85,85,85,1,70,85,100,100,1
559,5,3,2,1,5,1,4,23,6,13,13,1,2,5,2,1,0,1,1,1,15,0,50,30,10,50,50,50,60,50,50,40,50,50,80,50,50,70,10,100,10,2
560,5,5,0,1,99,2,5,30,1,10,9,1,2,1,1,1,0,1,1,1,11,0,30,40,52,52,58,56,41,50,85,33,50,82,46,50,53,72,52,59,40,1
561,7,4,0,1,6,1,4,55,1,13,8,1,0,1,1,1,0,1,1,2,26,0,50,50,1,50,85,50,50,70,50,40,50,40,100,50,70,100,50,100,1,2
562,3,4,0,1,99,1,8,81,3,9,0,5,2,1,1,1,0,2,0,3,1,0,60,50,50,100,70,60,60,80,60,80,30,1,90,90,998,90,70,998,30,1
563,1,4,2,1,4,1,5,47,1,13,13,7,3,1,1,1,0,1,1,2,25,0,50,70,70,15,85,15,70,60,85,1,50,85,85,85,70,85,85,85,50,3
564,7,1,1,1,3,2,1,51,1,9,14,1,0,1,1,1,0,1,1,2,20,0,2,86,83,71,50,31,43,61,85,47,50,77,61,86,15,93,85,85,31,1
565,7,1,0,1,99,1,4,66,1,8,13,5,2,2,1,1,0,1,1,2,0,0,70,70,85,85,85,60,50,40,70,30,50,70,85,85,15,60,70,70,70,1
566,3,4,4,1,4,1,6,41,1,13,16,1,3,1,1,1,0,1,1,2,0,0,44,74,49,71,55,81,78,78,100,62,80,56,76,100,88,100,77,86,34,2
567,7,1,1,1,4,1,6,63,1,13,14,1,0,1,1,1,0,1,1,4,0,0,50,50,40,15,50,40,85,15,70,15,85,1,85,85,40,85,60,100,15,2
568,5,2,2,1,6,1,1,53,1,13,13,1,0,6,1,1,0,1,1,3,26,0,50,40,15,40,50,50,50,1,50,30,50,40,50,50,60,60,50,50,40,2
569,7,1,0,1,2,2,8,59,6,13,9,1,2,1,1,1,0,1,1,2,9,0,1,90,100,80,80,10,5,30,100,5,40,70,40,85,1,70,85,95,85,1
570,7,2,2,1,6,1,2,61,1,14,13,1,3,1,1,1,0,1,1,3,27,0,85,16,16,16,60,70,71,50,51,15,51,50,85,85,30,84,31,50,50,2
571,7,1,2,1,6,1,2,59,1,10,9,7,0,1,1,1,0,1,1,2,19,0,61,41,31,29,100,41,100,62,1,60,83,52,100,85,85,100,1,84,1,2
572,4,3,1,1,3,1,2,36,6,10,10,7,3,5,3,1,0,1,1,1,17,0,85,70,70,70,85,50,60,85,85,50,50,70,100,50,50,60,70,50,70,1
573,5,4,0,2,4,1,2,43,1,12,14,1,3,1,1,1,0,1,1,2,19,0,62,88,31,66,86,49,50,73,41,80,60,12,95,84,82,100,24,77,87,2
574,6,3,2,1,6,1,5,39,6,10,0,1,3,1,1,1,0,1,1,1,14,0,54,32,17,57,53,50,75,52,51,52,50,51,100,85,51,85,49,82,4,2
575,7,2,1,1,2,1,1,28,4,13,0,1,2,1,1,1,0,1,1,1,12,0,30,100,75,80,100,30,40,60,100,30,15,100,70,100,1,80,100,100,100,1
576,7,3,0,1,99,2,8,70,4,13,0,1,2,3,1,3,0,1,1,2,15,0,50,50,50,40,50,60,50,70,70,40,50,50,60,50,50,70,50,60,50,3
577,7,4,1,1,99,1,2,57,3,11,0,6,1,1,1,1,0,1,1,3,11,0,70,50,1,50,70,50,70,50,15,1,15,50,70,50,50,60,1,15,1,3
578,7,1,1,1,2,2,1,60,4,13,0,4,3,1,1,1,0,1,1,1,19,0,40,100,95,80,90,25,20,85,90,30,85,85,85,90,1,75,85,90,90,1
579,7,2,4,1,99,1,5,45,1,11,12,1,2,3,3,4,4,1,1,2,23,0,58,20,17,73,47,19,20,72,1,58,24,8,88,11,11,55,1,39,32,2
580,7,1,0,1,3,1,1,66,4,13,0,1,0,1,1,1,0,1,1,1,25,0,15,50,61,41,61,85,40,86,98,40,96,51,86,86,1,97,61,96,61,2
581,7,2,1,1,3,2,1,20,6,9,0,8,0,1,1,1,0,1,1,2,27,0,1,85,70,85,85,1,30,30,85,15,15,85,60,85,1,50,85,100,70,1
582,5,3,2,1,6,1,2,41,1,9,10,1,0,1,1,1,0,1,1,2,19,0,100,31,14,48,50,52,91,50,49,18,53,50,100,49,49,80,51,85,50,2
583,7,3,1,1,99,2,4,50,1,9,10,1,2,1,1,1,0,1,1,2,27,0,40,50,50,70,50,50,50,50,50,40,40,50,40,50,50,60,50,50,40,2
584,3,3,1,1,99,1,1,30,5,10,0,7,1,1,1,1,0,2,2,1,5,0,100,16,52,50,50,50,0,51,31,52,50,51,99,97,50,98,31,50,52,2
585,7,2,0,1,99,1,2,50,0,10,10,1,0,2,1,1,0,1,1,0,1,0,70,60,30,60,85,1,60,40,60,60,1,60,100,60,60,60,70,70,100,1
586,5,3,0,1,5,1,2,67,1,16,13,1,4,1,1,1,0,1,1,3,25,0,60,50,40,30,100,60,60,30,70,1,60,40,85,100,30,85,70,70,1,2
587,7,3,1,1,4,2,4,65,1,10,10,5,0,1,1,1,0,1,1,3,9,0,50,30,50,60,60,40,40,30,50,40,30,40,60,50,50,60,50,85,50,1
588,7,1,0,1,6,1,5,48,1,13,13,7,0,1,1,1,0,1,1,2,28,0,50,50,40,30,85,60,100,30,85,30,85,50,100,100,50,100,50,60,15,2
589,7,1,0,1,7,1,2,36,1,14,13,1,3,1,2,1,0,1,1,2,17,0,100,1,1,15,50,50,100,15,1,15,50,1,100,71,100,85,1,50,1,2
590,7,2,0,2,3,2,8,56,6,11,0,1,2,1,1,1,0,1,1,2,17,0,70,100,100,70,100,40,60,70,100,1,50,100,100,100,50,60,100,100,85,2
591,7,3,2,1,5,1,5,75,1,13,13,5,2,1,1,1,0,1,1,2,23,0,51,51,51,61,71,51,71,71,50,51,51,41,100,51,51,99,51,71,51,1
592,2,2,1,1,1,1,4,62,5,10,0,5,3,2,1,1,0,1,2,1,17,0,85,60,85,85,30,85,80,50,70,50,15,50,15,50,50,30,85,85,50,1
593,6,2,0,1,4,1,1,0,1,8,12,5,3,1,1,1,0,1,2,3,23,0,17,50,62,61,62,16,40,51,51,31,50,51,62,51,2,63,51,72,42,2
594,7,1,0,1,4,1,2,64,6,13,0,1,2,1,1,1,0,1,1,3,15,0,40,40,60,70,50,60,40,60,50,40,50,50,85,70,50,85,50,70,60,2
595,5,3,1,1,5,1,4,54,1,13,4,1,3,5,3,4,3,1,1,2,27,0,50,60,60,50,85,15,40,40,60,30,30,70,70,60,60,30,50,70,85,1
596,7,1,0,1,6,1,2,52,4,11,0,1,3,1,1,1,0,1,1,1,22,0,60,50,15,85,100,85,70,60,50,40,70,15,100,50,60,100,50,85,1,2
597,1,4,2,1,5,1,1,0,6,13,0,1,3,1,1,1,0,1,1,1,5,0,60,50,50,50,70,70,85,50,70,85,50,70,100,85,50,100,70,85,70,2
598,7,1,1,1,5,2,8,72,3,9,10,1,3,1,1,1,0,1,2,3,23,0,15,50,1,70,100,70,85,60,85,60,85,15,100,100,85,100,85,100,30,2
599,6,1,2,1,6,1,1,80,1,9,9,5,3,1,1,1,0,1,2,3,13,0,85,1,1,30,50,85,100,40,1,70,50,50,100,50,50,100,1,85,1,2
600,7,2,1,1,1,2,8,45,1,14,13,1,3,1,1,1,0,1,1,1,28,0,9,96,91,95,95,11,7,78,100,3,50,94,64,72,1,70,100,95,90,1
601,7,3,0,1,6,1,5,34,1,12,9,7,3,1,1,1,0,1,1,1,18,0,69,60,32,69,60,40,98,69,6,17,60,30,94,82,69,96,15,67,1,2
602,7,1,0,1,6,1,5,60,1,8,11,1,0,2,1,1,0,2,1,2,0,0,999,999,60,85,100,100,60,100,70,15,70,85,100,85,1,100,1,85,100,1
603,2,4,0,1,99,2,8,76,3,14,0,5,3,1,1,1,0,1,2,3,11,0,1,85,70,50,85,16,50,0,98,40,50,85,40,99,1,77,100,90,98,1
604,7,1,4,1,2,2,7,68,1,13,13,5,4,1,1,1,0,1,2,3,24,0,0,80,50,60,70,50,50,70,80,20,70,70,50,100,30,70,80,80,70,1
605,5,4,0,1,5,2,4,36,6,9,13,1,2,1,1,1,0,1,1,1,17,0,40,85,70,85,85,70,60,70,85,50,70,70,70,85,40,85,85,85,85,1
606,7,2,0,1,6,1,1,68,4,9,0,1,1,1,1,1,0,1,1,1,11,0,60,51,1,31,86,8,70,50,85,28,51,1,94,87,69,98,52,70,1,2
607,7,1,2,1,7,1,4,75,1,9,9,5,3,1,3,4,1,1,0,3,25,0,70,50,1,60,100,85,100,70,70,70,85,70,100,85,85,100,30,85,15,2
608,7,1,4,1,3,2,1,55,2,13,16,5,0,1,1,1,0,1,1,2,27,0,15,50,60,50,50,30,30,30,85,15,50,70,50,70,1,85,70,50,50,1
609,4,4,0,1,99,2,1,59,3,9,0,6,0,1,1,1,0,2,2,2,17,0,50,50,50,60,70,85,50,100,100,85,50,50,85,50,50,85,70,85,70,1
610,5,3,0,1,99,1,5,81,1,9,13,5,0,1,1,1,0,1,1,3,16,0,50,40,50,50,60,40,70,85,70,60,70,50,85,70,50,85,60,85,40,2
611,7,3,4,1,2,2,8,22,6,13,0,1,3,1,1,1,0,1,1,4,18,0,1,85,85,50,50,70,50,50,100,30,50,85,50,85,1,60,50,100,50,1
612,7,1,1,1,3,1,2,79,1,13,14,5,0,1,1,1,0,1,1,2,21,0,60,85,100,70,85,70,70,70,85,60,70,85,100,85,30,100,85,85,85,1
613,7,1,4,1,2,2,8,35,1,13,14,1,0,1,1,1,0,1,1,2,21,0,30,100,85,100,100,30,30,100,100,30,30,85,70,100,15,100,100,100,100,1
614,7,2,1,1,3,1,5,67,4,10,0,5,0,1,1,1,0,1,1,1,17,0,60,85,60,70,100,70,60,70,70,60,100,100,60,100,40,100,70,85,70,1
615,7,2,2,1,5,1,2,48,1,13,14,1,0,1,1,1,0,1,1,1,27,0,70,40,1,30,50,50,100,30,40,60,50,40,100,85,50,85,40,60,1,2
616,7,2,0,1,6,2,5,55,1,13,13,1,3,1,1,1,0,1,1,2,22,0,61,55,38,60,59,60,67,72,61,40,67,46,60,70,58,95,51,79,35,2
617,7,2,1,1,2,2,6,59,1,13,14,1,3,1,1,1,0,1,1,3,25,0,1,85,100,70,60,1,1,40,85,15,15,60,70,85,1,60,60,100,60,1
618,7,1,1,1,2,1,0,55,1,14,14,1,3,1,1,4,1,1,1,1,0,0,15,100,85,100,100,15,30,60,100,15,40,100,100,100,15,85,100,100,100,1
619,7,2,0,1,4,1,1,60,6,13,0,1,0,1,1,1,0,1,1,3,13,0,50,40,40,40,50,50,60,60,50,40,50,50,60,50,40,100,50,50,30,2
620,7,1,1,1,2,2,1,90,3,9,0,5,2,1,1,1,0,1,0,3,13,0,50,30,50,50,60,15,50,50,50,40,40,50,50,50,15,50,50,50,30,1
621,5,3,0,1,2,1,8,68,1,10,7,1,2,1,1,1,0,1,0,3,16,0,30,85,70,40,70,40,30,60,50,15,50,60,0,0,1,60,50,85,70,1
622,5,3,0,1,4,2,8,34,1,10,14,1,3,1,1,1,0,1,1,1,24,0,15,100,85,50,70,60,30,70,100,40,70,85,50,100,15,85,85,100,70,1
623,7,4,2,1,5,1,4,59,1,13,11,1,3,1,1,1,0,1,1,2,26,0,75,74,59,53,99,60,69,43,77,33,52,81,84,84,73,82,70,89,69,2
624,3,4,1,1,99,1,4,37,2,9,9,1,2,5,3,1,0,2,0,2,9,0,50,50,50,60,70,40,50,50,40,50,40,50,60,50,50,70,30,60,60,3
625,7,3,1,1,4,1,4,44,6,9,0,1,0,1,2,1,0,1,1,3,23,0,100,50,50,1,70,1,1,50,1,15,3,85,100,85,1,100,50,85,1,1
626,7,2,0,1,4,2,2,56,1,9,10,5,2,1,1,1,0,1,1,3,15,0,70,70,72,70,85,41,85,70,50,60,50,50,85,50,70,70,50,70,50,2
627,7,3,4,1,3,2,7,61,1,15,9,4,3,1,3,4,3,1,1,2,26,0,3,30,42,16,99,17,42,32,51,16,41,84,85,42,31,17,51,98,40,1
628,5,3,1,1,4,1,4,47,1,13,13,1,0,1,2,4,0,1,1,2,22,0,39,84,71,70,50,41,60,50,61,40,51,85,61,96,50,71,50,85,71,1
629,7,2,0,1,6,1,1,64,4,13,0,1,3,1,1,1,0,2,1,2,21,0,70,1,1,1,60,85,100,60,15,15,85,30,100,85,70,100,1,85,1,2
630,7,4,0,1,4,1,2,22,6,9,9,6,2,2,1,1,0,1,1,1,13,0,54,84,50,51,86,52,51,50,85,51,42,83,93,85,1,16,84,86,100,1
631,2,3,0,1,4,1,4,43,1,14,14,1,0,1,1,1,0,1,1,2,26,0,50,70,70,70,50,51,41,60,50,60,50,50,50,50,50,51,50,50,50,1
632,6,1,2,1,5,1,4,35,1,13,11,1,0,1,1,1,0,1,1,2,21,0,80,1,1,60,80,40,70,70,80,40,80,50,90,80,40,90,20,65,1,2
633,7,1,2,1,7,1,5,62,1,11,8,1,0,1,1,1,0,1,1,1,13,0,70,50,15,30,85,50,85,70,50,40,50,40,100,70,85,85,50,50,30,2
634,7,1,0,1,6,1,1,60,1,9,10,5,0,1,1,1,0,1,0,2,19,0,50,50,1,30,50,60,85,60,50,70,50,1,85,70,70,85,1,50,1,2
635,7,1,0,1,3,2,7,69,6,14,0,5,4,1,1,1,0,1,1,2,24,0,43,84,85,63,86,71,42,71,85,3,86,87,86,86,4,85,84,85,71,1
636,3,3,0,1,5,1,4,58,4,13,10,1,3,1,1,1,0,1,1,2,26,0,86,50,30,70,99,61,71,50,51,50,50,41,86,85,51,99,50,70,16,2
637,7,3,1,1,4,2,8,0,6,13,0,1,0,3,2,1,0,1,1,2,0,0,40,50,50,50,50,50,40,50,50,50,50,50,40,50,50,50,50,50,30,1
638,5,2,2,1,4,1,1,49,1,9,9,1,2,1,1,1,0,1,1,2,20,0,60,70,40,40,85,15,70,30,85,30,30,40,85,85,85,85,85,85,15,2
