Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
1466,7,3,0,1,3,1,5,61,6,10,0,6,0,1,1,1,0,1,1,2,5,0,49,50,62,60,60,40,40,60,57,32,40,33,74,50,63,95,19,61,1,1
1467,7,2,4,1,4,1,4,0,1,13,13,1,0,1,1,1,0,1,2,2,0,0,40,60,60,100,100,50,40,85,0,1,70,100,100,100,1,100,0,85,60,1
1468,7,1,1,1,2,1,4,65,6,10,0,1,2,1,1,1,0,2,0,1,11,0,50,100,100,100,100,1,50,50,100,50,50,50,100,100,1,100,100,100,50,1
1469,7,2,0,1,99,1,2,44,4,10,0,6,0,1,1,1,0,1,1,2,6,0,60,40,40,60,100,70,60,70,40,60,70,30,100,70,60,100,15,70,40,1
1470,2,4,2,1,6,1,1,62,6,12,0,1,0,1,1,1,0,2,1,1,7,0,60,30,30,30,60,30,85,60,40,15,60,30,85,60,50,70,15,70,30,1
1471,7,2,0,1,6,1,4,65,1,12,9,1,2,1,1,1,0,1,1,2,0,0,50,15,1,31,51,62,70,30,16,40,61,50,76,50,71,86,1,50,1,1
1472,7,1,0,1,2,1,1,65,1,13,13,1,3,1,1,1,0,1,1,3,23,0,10,90,99,80,80,1,1,85,75,1,1,70,75,75,1,75,50,90,75,1
1473,7,2,1,1,2,2,8,59,1,9,10,1,2,1,1,1,0,1,1,1,6,0,1,85,100,100,100,1,1,50,85,1,1,70,15,85,1,70,85,100,70,1
1474,7,1,0,1,5,2,8,33,6,10,14,1,2,5,3,1,0,1,1,2,15,0,1,1,15,100,85,1,15,50,50,1,15,1,1,50,1,30,50,100,1,1
1475,7,3,2,1,99,1,5,46,1,13,13,1,3,1,1,1,0,1,1,2,22,0,49,50,50,94,85,31,50,30,51,31,50,51,98,86,51,95,51,84,14,1
1476,7,3,2,1,4,1,1,74,1,12,13,5,0,1,1,1,0,1,1,3,13,0,70,60,60,50,85,60,60,85,60,70,50,70,85,85,60,100,60,100,70,1
1477,7,3,0,1,99,2,5,72,3,9,0,5,0,1,1,1,0,1,2,3,11,0,15,50,50,70,50,15,50,40,50,15,50,1,100,50,15,100,50,85,15,1
1478,7,4,0,1,6,1,2,47,1,9,12,1,0,1,1,1,0,1,1,2,20,0,100,50,1,61,61,60,51,60,1,60,50,1,98,52,51,100,3,60,51,1
1479,7,1,1,1,4,1,4,55,1,14,10,1,3,1,1,1,0,1,1,1,17,0,15,50,79,60,70,40,15,57,68,34,31,50,100,90,1,85,21,93,37,1
1480,7,2,2,1,6,1,4,47,1,13,13,7,3,1,1,1,0,1,1,2,17,0,59,40,30,12,96,60,84,58,57,51,79,76,98,85,51,86,41,95,41,1
1481,7,2,0,1,5,2,8,49,1,14,14,1,4,1,3,4,4,1,1,3,26,0,50,65,50,30,85,50,50,50,65,50,50,65,70,65,50,100,65,100,1,1
1482,2,3,2,1,5,1,2,49,1,11,11,1,0,1,1,1,0,1,1,2,13,0,100,70,50,100,70,50,50,50,50,50,50,50,100,70,50,100,50,70,50,1
1483,5,2,0,1,99,1,2,21,6,10,0,1,3,2,1,1,0,1,1,4,3,0,100,100,85,85,70,50,60,70,100,60,70,70,100,100,70,50,100,100,100,1
1484,7,3,2,1,4,2,5,50,1,12,9,1,3,1,1,1,0,1,1,2,20,0,0,85,0,50,0,30,30,70,85,30,50,0,0,0,15,85,85,85,0,1
1485,7,2,1,1,2,2,8,75,4,12,0,5,3,1,1,1,0,1,2,1,5,0,30,100,100,100,85,60,85,100,85,40,70,100,85,85,1,100,70,100,85,1
1486,7,2,4,1,4,1,1,57,4,14,13,1,3,1,1,1,0,1,1,2,21,0,1,85,85,30,60,60,40,70,60,40,85,70,85,70,40,85,30,100,30,1
1487,7,1,4,1,4,2,2,67,1,16,10,5,1,1,1,1,0,1,1,3,11,0,50,50,30,40,60,50,50,30,50,50,30,50,70,70,70,100,50,50,15,1
1488,7,3,1,1,2,2,8,31,1,13,11,1,0,1,1,1,0,1,1,2,26,0,41,51,60,70,42,61,41,50,51,61,41,16,51,100,51,84,51,99,1,1
1489,7,2,0,1,3,2,3,55,6,8,8,1,3,2,1,1,0,2,2,2,1,0,40,40,1,15,100,40,15,1,1,1,1,1,100,1,1,40,0,40,100,1
1490,7,2,0,1,99,2,8,30,6,13,0,1,2,3,2,1,0,1,1,2,14,0,14,86,50,53,50,27,9,47,97,40,52,52,50,52,50,86,62,90,41,1
1491,7,2,0,1,4,1,4,0,0,11,0,1,0,5,1,1,0,2,2,2,19,0,30,60,60,50,70,50,30,60,50,50,50,50,50,50,40,60,50,50,60,1
1492,7,1,4,1,5,1,4,69,1,13,14,5,3,1,2,1,0,1,1,2,24,0,1,60,70,70,85,50,70,50,85,40,50,85,85,85,1,85,50,100,70,1
1493,1,4,2,1,4,1,5,29,4,10,0,1,2,1,1,1,0,1,1,1,5,0,85,50,70,85,85,40,70,60,60,40,70,50,100,60,50,100,60,70,60,1
1494,7,2,1,1,4,1,4,37,2,10,9,1,2,1,1,1,0,1,1,3,13,0,70,70,70,70,85,15,40,60,85,30,15,85,85,85,50,85,70,70,85,1
1495,2,3,0,1,5,2,8,32,6,13,0,1,4,1,1,1,0,1,1,1,25,0,50,15,15,15,50,60,70,40,50,1,70,40,60,50,70,70,50,100,15,1
1496,7,2,0,1,99,1,5,31,6,10,10,1,0,6,1,1,0,1,1,1,9,0,19,100,86,100,100,41,16,70,100,30,42,70,100,100,16,40,100,88,100,1
1497,7,2,0,1,3,1,5,38,4,10,0,7,3,5,1,1,0,1,1,2,23,0,35,90,80,60,95,25,10,65,95,30,50,95,55,95,35,80,90,75,80,1
1498,7,3,2,1,5,2,1,38,1,13,15,1,4,1,1,1,0,1,1,2,28,0,25,70,40,40,100,60,40,70,100,10,60,100,100,100,10,100,100,100,60,1
1499,6,2,2,1,99,2,2,43,4,12,0,1,3,1,1,1,0,1,1,2,18,0,0,0,60,50,50,50,50,50,85,50,15,50,85,50,0,60,50,50,15,1
1500,7,2,4,1,5,2,4,0,6,12,0,1,2,1,1,1,0,1,1,2,1,0,100,50,70,100,100,100,100,100,100,70,70,100,100,50,100,100,100,50,100,1
1501,4,3,2,1,4,1,5,64,4,11,0,1,2,6,1,1,0,1,1,4,13,0,15,70,60,100,100,50,85,70,70,85,70,40,100,100,100,100,1,100,1,1
1502,5,3,0,2,5,2,8,24,6,10,0,8,2,1,3,4,4,1,1,2,12,0,60,60,40,50,70,30,30,60,60,40,50,50,60,50,50,60,60,60,60,1
1503,6,3,0,1,3,2,4,64,1,13,10,5,3,1,1,1,0,1,1,3,15,0,30,60,86,95,66,4,30,71,100,1,36,59,55,100,2,95,60,100,25,1
1504,7,1,2,1,7,1,2,75,1,10,11,5,0,1,1,1,0,1,2,3,14,0,100,15,15,15,70,1,85,60,1,15,50,60,100,85,40,100,15,50,1,1
1505,7,1,0,1,7,1,2,75,1,10,10,1,3,1,1,1,0,1,1,3,19,0,50,1,1,1,70,70,85,60,30,30,100,50,100,85,85,100,15,50,1,1
1506,7,2,2,1,5,2,8,79,1,13,8,5,2,1,1,1,0,1,0,3,24,0,50,85,30,1,70,60,100,85,60,40,60,85,50,85,70,100,50,100,40,1
1507,7,3,0,1,4,1,1,70,3,11,0,5,0,1,1,1,0,1,2,3,10,0,60,50,50,50,100,50,50,50,85,50,70,70,100,85,40,100,70,85,60,1
1508,7,2,2,1,6,2,1,70,1,14,14,5,3,1,1,1,0,1,1,2,27,0,50,50,40,40,50,60,75,1,50,25,50,65,85,90,65,90,50,90,15,1
1509,7,0,0,1,6,1,5,67,1,16,13,1,0,1,1,1,0,1,1,2,21,0,60,30,30,15,60,70,85,60,50,50,70,50,100,85,70,85,30,50,1,1
1510,5,2,1,1,99,1,2,47,6,9,0,2,1,2,1,1,0,1,0,1,1,0,84,100,80,79,69,83,71,80,83,71,70,67,81,70,81,83,84,95,84,1
1511,5,2,0,1,4,1,1,51,4,13,0,1,2,1,1,1,0,1,2,4,14,0,70,86,51,50,69,61,86,51,100,41,30,17,100,83,52,50,100,86,60,1
1512,7,1,1,1,5,2,8,67,1,10,10,6,1,1,2,1,0,1,0,2,12,0,50,50,40,1,100,1,60,30,50,1,40,40,100,50,1,15,0,100,50,1
1513,7,1,0,1,4,2,8,58,1,10,12,1,2,1,1,1,0,1,1,1,14,0,1,50,60,61,50,40,31,66,86,12,50,50,40,60,15,40,51,92,70,1
1514,7,3,0,1,6,1,4,58,4,10,0,1,0,1,1,1,0,1,2,3,12,0,50,41,61,41,85,86,86,85,15,61,85,30,99,85,85,85,16,99,60,1
1515,7,2,0,1,6,1,1,82,3,8,0,5,0,1,1,1,0,1,1,3,13,0,50,50,30,30,70,60,70,50,70,60,60,50,100,100,60,100,50,50,30,1
1516,7,3,2,1,5,2,8,52,1,11,8,1,2,5,1,1,0,1,1,2,18,0,60,50,50,30,60,70,50,70,50,70,60,60,70,60,60,60,15,60,50,1
1517,5,1,0,1,6,1,1,50,1,11,10,1,2,1,1,1,0,1,1,2,21,0,60,40,30,15,70,40,85,40,15,30,15,40,100,70,85,85,15,60,1,1
1518,7,1,1,1,2,2,7,70,1,14,13,5,3,1,1,1,0,1,1,2,23,0,1,85,70,70,60,60,30,40,85,15,40,60,50,70,15,70,85,100,60,1
1519,7,2,2,1,5,2,4,75,1,14,14,1,3,5,3,4,3,1,1,3,24,0,15,100,50,60,85,70,1,85,100,30,85,85,60,85,1,70,85,100,85,1
1520,5,3,0,1,4,1,1,69,1,10,9,6,3,1,1,1,0,1,2,3,11,0,60,70,60,70,70,60,70,85,85,40,60,40,85,70,60,85,70,85,60,1
1521,7,1,1,1,2,1,2,37,4,10,0,1,3,2,1,1,0,1,1,2,17,0,75,71,85,85,61,41,17,50,50,1,42,51,75,50,1,16,50,51,69,1
1522,7,1,4,1,4,1,7,22,1,10,10,1,1,1,1,1,0,1,1,2,7,0,30,1,30,50,85,50,40,70,50,30,40,30,50,100,50,85,50,100,1,1
1523,4,3,0,1,6,1,1,52,4,13,0,1,0,1,1,1,0,1,1,1,18,0,71,28,30,31,50,69,85,40,50,15,69,50,98,60,96,99,51,71,31,1
1524,7,3,1,1,2,1,4,23,6,12,0,8,2,5,3,1,0,1,1,1,21,0,60,70,70,70,70,15,70,60,70,60,70,70,70,70,60,70,70,85,70,1
1525,5,2,1,1,99,2,8,21,1,9,9,8,0,1,1,1,0,1,0,1,1,0,13,70,51,32,97,2,77,67,54,50,71,87,87,74,1,98,58,83,86,1
1526,7,2,2,1,7,1,2,74,1,9,10,5,0,1,1,1,0,1,1,3,12,0,85,85,1,40,40,15,85,30,1,50,30,40,85,85,70,85,15,60,1,1
1527,5,2,0,1,99,1,1,67,1,10,13,5,4,1,1,1,0,1,1,3,21,0,50,50,50,1,60,40,50,50,60,50,50,1,50,50,50,60,50,70,60,1
1528,7,2,2,1,6,2,4,75,1,9,8,5,3,1,2,4,1,1,0,2,25,0,30,50,1,15,60,85,85,70,50,30,100,15,30,15,30,100,998,85,30,1
1529,7,3,1,1,4,1,1,47,1,14,10,1,0,2,1,1,0,1,0,1,21,0,84,50,82,85,60,31,29,51,50,50,30,50,84,51,51,50,50,70,61,1
1530,6,3,4,1,4,1,4,45,6,13,0,1,0,1,1,1,0,1,1,2,24,0,30,85,60,40,85,40,70,50,100,50,50,50,85,100,50,85,85,100,85,1
1531,7,1,2,1,3,2,6,54,1,13,14,2,3,1,1,1,0,1,1,2,28,0,51,21,31,75,51,16,55,50,51,28,9,21,51,100,9,76,50,69,59,1
1532,7,3,2,1,99,1,2,67,1,9,9,1,0,1,1,1,0,1,2,1,11,0,85,1,15,30,85,85,85,60,1,15,70,1,85,85,60,85,1,60,30,1
1533,4,3,1,1,99,1,4,85,6,9,0,5,0,1,3,1,0,2,1,3,8,0,999,60,999,60,70,85,999,85,60,60,70,70,85,85,40,85,50,85,85,1
1534,6,2,1,1,3,1,1,58,1,11,12,1,0,1,1,1,0,1,1,2,25,0,1,30,50,40,60,15,1,40,50,30,30,40,40,60,1,60,50,85,50,1
1535,6,2,1,1,99,1,2,37,4,13,0,1,0,2,1,1,0,1,1,4,23,0,50,50,50,50,49,59,50,50,50,40,50,55,80,50,50,10,50,70,90,1
1536,7,2,4,1,4,1,5,21,6,10,10,1,2,1,1,1,0,1,1,4,1,0,85,1,60,40,100,60,60,40,50,30,60,50,85,50,15,65,50,70,1,1
1537,7,4,4,1,5,2,7,48,6,14,0,1,4,1,1,1,0,1,1,2,21,0,16,50,16,16,50,41,30,50,79,1,50,40,41,50,16,70,51,78,15,1
1538,7,2,1,1,4,1,5,45,4,9,0,1,2,5,3,1,0,1,1,2,18,0,100,50,40,71,86,61,85,72,51,70,61,52,100,71,62,85,32,84,60,1
1539,7,3,1,1,2,1,4,45,5,7,0,1,1,2,1,1,0,1,1,1,1,0,100,100,70,40,100,15,60,50,100,0,15,100,100,100,60,15,100,100,0,1
1540,2,2,0,1,3,2,4,20,6,10,0,1,3,1,1,1,0,2,1,1,5,0,70,100,80,85,75,70,60,50,100,50,70,80,100,100,40,80,100,100,30,1
1541,5,3,0,1,4,1,7,38,4,9,0,1,0,1,1,1,0,2,2,1,3,0,85,70,70,85,85,50,70,70,85,50,70,85,85,85,50,85,85,85,15,1
1542,4,3,4,1,99,2,8,21,1,12,10,1,0,5,3,1,0,2,1,1,7,0,31,39,42,67,51,52,58,62,78,29,49,49,23,49,47,72,68,85,35,1
1543,7,2,2,1,99,1,2,36,2,10,9,7,0,1,1,1,0,1,1,2,14,0,50,50,50,50,50,50,50,30,50,30,50,50,50,50,50,85,50,50,50,1
1544,7,3,0,1,5,1,2,35,6,14,0,1,0,1,1,1,0,1,1,2,15,0,50,40,50,70,50,60,60,60,60,60,50,50,70,70,50,85,50,60,40,1
1545,5,3,2,1,5,1,4,55,1,13,12,1,3,1,1,1,0,1,1,3,21,0,85,85,30,1,70,1,70,50,85,1,15,85,100,100,50,85,70,50,15,1
1546,5,3,0,2,6,2,8,48,6,10,0,1,0,1,1,1,0,2,1,2,15,0,50,15,1,15,50,70,33,15,81,16,50,49,85,51,67,82,94,50,1,1
1547,7,2,1,1,1,2,8,30,2,14,16,1,0,1,2,1,0,1,1,2,15,0,30,100,100,85,100,30,40,70,100,30,85,100,70,100,1,85,100,100,60,1
1548,7,2,1,1,99,1,4,54,4,13,11,1,0,5,1,1,0,1,1,2,17,0,50,85,70,100,100,70,60,85,85,70,85,85,85,85,50,100,70,100,85,1
1549,1,3,1,2,4,1,5,66,4,9,0,5,0,1,1,1,0,1,2,1,2,0,998,998,998,60,60,70,70,60,1,60,70,1,100,70,999,100,40,70,15,1
1550,7,1,0,1,6,1,2,40,4,9,0,1,0,2,1,1,0,1,1,2,26,0,15,60,15,85,100,1,60,1,50,1,50,100,100,85,1,85,50,100,100,1
1551,6,3,0,1,4,1,4,53,1,10,11,1,0,1,1,1,0,1,2,2,20,0,60,51,56,70,59,51,51,69,84,31,66,50,87,66,45,81,79,69,41,1
1552,7,1,4,1,5,1,4,90,3,13,0,5,3,1,1,1,0,2,2,1,13,0,61,47,52,49,72,50,60,71,62,42,52,50,70,72,51,86,52,73,32,1
1553,7,4,0,1,99,1,1,49,1,10,9,1,0,1,1,1,0,2,2,2,9,0,50,50,50,50,85,40,50,50,50,50,50,50,100,50,50,85,50,60,50,1
1554,4,3,4,2,3,2,8,32,1,13,14,1,3,1,1,1,0,1,1,1,13,0,60,70,85,50,60,30,50,50,100,50,85,60,70,85,50,85,70,100,50,1
1555,7,4,1,1,4,2,8,81,1,14,14,5,3,1,1,1,0,1,1,3,26,0,52,98,74,86,96,31,29,82,51,29,53,51,51,50,4,72,16,97,90,1
1556,7,1,4,1,2,2,8,32,1,13,14,1,3,1,1,1,0,1,1,2,24,0,1,95,100,85,85,31,30,60,100,1,30,95,40,95,1,71,100,100,85,1
1557,7,2,0,1,5,1,4,61,3,14,0,5,3,1,2,1,0,1,1,2,20,0,60,70,40,70,70,60,70,60,60,60,60,30,85,70,40,85,50,70,60,1
1558,7,3,0,1,3,1,4,36,1,13,15,1,0,5,3,1,0,1,1,2,27,0,39,49,49,49,50,51,45,51,50,10,51,35,51,50,45,49,49,70,49,1
1559,6,2,1,1,3,1,8,59,1,10,10,1,2,5,1,1,0,1,1,2,23,0,51,90,70,95,100,41,41,80,86,61,61,86,85,85,31,80,90,86,70,1
1560,7,1,0,1,2,1,4,58,1,14,14,1,3,1,1,1,0,1,1,2,26,0,15,100,85,90,90,1,30,60,100,10,15,100,60,90,1,85,100,100,90,1
1561,7,1,1,1,1,2,1,28,1,14,13,1,3,1,1,1,0,1,1,2,15,0,10,75,60,50,65,20,10,50,100,25,50,75,30,85,1,65,100,100,75,1
1562,5,2,2,1,6,1,4,54,4,13,10,1,3,1,1,1,0,1,1,2,26,0,50,50,40,50,85,50,85,70,50,50,50,50,85,50,60,70,50,70,50,1
1563,7,3,0,1,5,1,4,53,6,13,0,1,2,1,3,4,4,1,1,3,19,0,17,51,51,32,16,31,51,91,16,63,31,6,85,36,1,60,1,17,52,1
1564,7,2,0,1,1,2,8,27,6,14,14,1,0,1,1,1,0,1,1,1,21,0,1,90,90,70,100,50,30,80,100,30,40,70,70,100,10,100,100,100,80,1
1565,7,3,0,1,5,1,2,52,1,14,13,2,1,2,1,1,0,1,1,2,25,0,30,50,50,70,35,50,60,50,50,30,30,50,100,85,50,30,50,85,85,1
1566,5,4,0,1,4,1,4,21,6,12,0,1,1,1,2,1,0,1,1,2,11,0,0,90,62,44,50,51,14,73,99,67,5,2,61,21,93,37,51,57,99,1
1567,0,0,0,1,4,1,4,31,6,13,0,1,0,1,1,1,0,1,1,2,17,2,50,50,50,50,60,50,50,50,50,50,50,50,50,50,50,100,50,60,50,1
1568,7,1,2,1,6,1,1,70,1,11,9,1,3,1,1,1,0,1,1,3,17,0,1,50,50,40,50,1,1,70,80,1,30,50,1,60,1,90,100,100,100,1
1569,7,1,0,1,99,1,4,46,1,11,11,1,3,0,1,1,0,1,1,2,17,0,12,40,51,17,50,60,51,17,51,16,50,1,50,50,15,96,22,40,2,1
1570,7,4,4,1,3,2,8,72,3,10,0,5,2,1,1,1,0,2,1,1,7,0,30,90,50,70,65,40,50,70,85,30,50,70,70,70,10,70,80,90,70,1
1571,2,4,0,1,2,2,5,38,6,13,0,1,2,1,1,1,0,2,1,1,12,0,0,70,96,0,70,40,45,0,99,60,45,70,70,70,0,90,95,98,85,1
1572,7,1,0,1,3,1,7,0,1,14,15,0,0,3,3,1,0,1,0,2,26,0,1,50,55,55,55,1,1,50,50,1,45,45,50,50,1,1,50,50,55,1
1573,6,2,2,1,6,1,2,45,1,12,14,1,0,1,1,1,0,1,1,2,24,0,52,15,1,12,50,70,88,50,50,40,85,24,85,70,90,71,50,69,1,1
1574,6,2,0,1,6,1,4,57,1,12,12,1,3,1,1,1,0,1,1,2,24,0,49,50,39,40,51,50,63,65,51,38,51,69,69,83,40,70,51,85,17,1
1575,7,1,1,1,5,1,7,34,1,16,13,1,4,1,3,1,0,1,1,2,28,0,15,85,85,70,70,85,1,100,100,15,70,85,85,85,30,100,100,100,85,1
1576,4,2,0,1,3,2,1,32,1,10,9,1,0,1,1,1,0,1,1,2,23,0,50,40,60,100,40,20,30,30,60,20,20,20,50,50,50,70,60,85,15,1
1577,7,1,1,1,4,1,3,72,1,9,9,5,0,2,1,1,0,2,0,2,5,0,85,70,60,85,100,85,70,85,40,70,85,85,100,85,60,85,40,100,60,1
1578,5,3,0,1,5,1,7,47,1,14,13,1,0,3,3,4,4,1,1,2,25,0,30,60,70,50,70,70,40,70,50,40,50,50,50,50,50,60,50,85,60,1
1579,7,1,1,1,4,1,4,47,1,12,7,4,0,4,1,1,0,1,1,1,17,0,30,60,1,85,50,30,1,40,1,40,1,30,30,50,50,70,1,85,30,1
1580,6,1,0,2,6,1,5,54,5,13,0,1,3,1,1,1,0,1,1,3,1,0,1,15,1,40,100,70,85,70,40,15,85,40,100,85,85,50,40,0,1,1
1581,7,1,0,1,4,2,1,51,1,12,13,1,0,1,1,1,0,1,1,2,24,0,15,70,60,70,60,15,15,15,50,15,40,40,60,50,1,60,40,85,40,1
1582,7,2,0,1,2,1,2,67,1,9,9,5,3,1,1,1,0,1,1,2,16,0,72,70,88,74,87,69,32,76,50,31,62,54,94,75,19,75,30,85,50,1
1583,3,4,0,1,99,1,1,0,3,10,0,5,3,1,1,1,0,2,1,3,8,0,76,50,15,30,70,15,76,40,50,1,50,58,94,60,51,79,50,85,50,1
1584,7,3,4,1,4,1,6,66,1,90,10,1,3,1,1,1,0,1,1,2,12,0,60,60,30,60,60,40,60,40,60,30,70,40,85,100,60,85,50,40,30,1
1585,7,3,1,1,2,1,5,68,4,13,13,5,2,1,1,1,0,1,1,1,1,0,15,100,100,79,85,30,15,80,100,3,70,85,70,94,1,80,98,94,94,1
1586,6,1,1,1,1,2,8,33,6,95,0,1,3,1,1,1,0,1,1,2,14,0,1,85,85,85,50,70,30,70,100,1,30,50,30,50,30,70,85,100,85,1
1587,7,3,2,2,6,1,8,36,4,13,0,1,0,1,1,1,0,1,1,2,21,0,4,23,30,51,49,41,67,56,88,6,52,42,49,50,44,79,71,83,2,1
1588,7,1,2,1,5,2,1,68,1,13,13,1,0,1,1,1,0,1,1,2,26,0,32,100,85,86,84,86,98,72,87,31,98,86,86,99,3,85,71,92,86,1
1589,6,1,2,1,7,1,5,44,4,14,0,1,3,1,1,1,0,1,1,1,13,0,85,1,1,1,50,84,84,69,51,16,99,50,85,50,99,99,51,99,1,1
1590,6,3,1,1,2,2,2,75,1,9,9,5,0,1,1,1,0,1,1,3,1,0,50,70,70,70,85,40,40,70,60,60,70,85,100,85,40,85,60,85,85,1
1591,1,4,1,1,2,1,6,65,4,9,10,1,3,1,1,1,0,1,1,4,17,0,50,85,100,85,50,70,15,70,70,60,60,70,60,85,50,70,60,85,85,1
1592,7,1,4,1,6,1,4,60,2,14,14,1,4,1,1,1,0,1,1,2,1,0,50,50,15,2,50,70,50,30,50,1,50,50,50,50,75,85,50,50,1,1
1593,7,3,0,1,99,1,5,41,1,9,9,1,2,1,1,1,0,2,1,2,11,0,50,40,30,70,50,30,30,40,100,15,50,40,100,50,50,100,15,85,1,1
1594,7,1,0,1,6,1,1,58,1,13,13,1,2,1,1,1,0,1,1,2,21,0,65,80,55,75,60,60,65,55,85,65,45,40,90,95,35,85,60,90,30,1
1595,7,2,1,1,4,1,1,66,1,9,9,5,0,1,1,1,0,1,1,3,16,0,50,50,60,50,50,60,60,60,60,40,60,50,60,50,40,70,50,100,40,1
1596,6,3,1,1,5,2,8,42,4,14,0,1,3,5,1,1,0,1,1,2,21,0,15,70,60,50,60,40,40,60,85,40,30,70,40,85,50,85,70,85,85,1
1597,5,1,0,2,5,2,8,57,1,13,14,1,1,6,1,1,0,1,1,2,12,0,3,51,1,15,60,31,50,40,99,1,30,51,17,98,49,97,84,71,2,1
1598,5,4,4,1,4,1,5,32,1,10,9,7,3,1,3,4,4,1,1,2,15,0,69,59,54,68,50,58,43,62,71,52,52,59,94,56,53,65,59,78,57,1
1599,7,3,2,1,5,2,2,0,1,13,13,1,3,1,1,1,0,1,1,2,25,0,62,1,15,1,1,45,31,30,82,1,85,60,85,90,35,60,75,60,1,1
1600,7,1,0,1,5,2,1,40,6,11,13,6,1,1,2,4,2,1,1,2,15,0,40,86,41,41,85,71,84,84,85,70,61,15,84,85,41,85,85,85,15,1
1601,7,3,0,1,4,1,2,58,4,9,0,1,3,5,1,1,0,1,1,3,17,0,100,85,85,70,100,70,70,85,50,100,60,1,100,100,85,100,50,85,85,1
1602,7,2,0,1,6,1,8,65,1,9,10,5,3,1,1,1,0,1,2,2,19,0,60,40,15,40,70,70,85,85,50,60,70,15,70,50,85,85,50,70,1,1
1603,7,2,0,1,6,1,2,90,1,15,9,5,0,1,1,1,0,1,0,1,20,0,100,70,40,60,100,70,70,70,60,30,85,70,100,85,15,100,50,70,50,1
1604,7,1,0,1,99,1,2,31,6,9,0,1,0,2,1,1,0,1,1,1,6,0,100,51,50,98,98,41,64,100,100,62,33,100,72,83,50,18,97,50,100,1
1605,7,1,1,1,4,1,2,28,6,14,9,1,2,2,3,1,0,1,1,1,17,0,60,70,80,40,60,70,10,50,50,1,50,40,70,100,1,20,50,80,60,1
1606,2,2,2,1,5,1,1,26,6,16,0,8,2,1,1,1,0,1,1,1,1,0,100,87,85,50,100,30,85,49,100,50,100,100,100,100,50,100,100,100,30,1
1607,5,3,1,1,2,2,5,38,1,14,13,1,0,1,1,1,0,1,1,2,25,0,20,100,70,50,95,51,20,60,100,15,60,60,55,70,15,45,100,65,100,1
1608,3,2,0,1,6,1,1,31,1,13,10,1,3,1,1,1,0,1,1,2,19,0,50,15,4,16,50,75,93,51,40,50,78,32,90,50,80,85,14,33,1,1
1609,5,3,0,1,99,1,5,37,1,13,10,1,2,1,1,1,0,1,1,1,21,0,99,86,86,60,85,85,60,85,85,85,85,70,100,85,61,85,70,86,86,1
1610,5,2,0,1,5,2,8,54,4,13,0,1,0,1,1,1,0,1,1,2,25,0,1,30,40,30,50,30,60,50,50,1,40,50,50,50,15,60,50,50,40,1
1611,3,4,0,1,2,2,8,33,1,10,12,1,2,5,3,4,4,1,1,2,12,0,51,18,63,70,85,44,31,57,70,56,16,50,51,50,37,65,50,42,60,1
1612,7,2,2,1,6,2,8,24,6,14,0,1,0,1,1,1,0,1,1,4,26,0,50,50,40,30,50,50,70,70,50,30,50,50,50,50,1,70,50,85,50,1
1613,7,1,0,1,6,1,5,63,1,10,10,5,3,1,1,1,0,1,1,2,17,0,88,25,44,19,85,62,99,60,71,30,72,74,98,84,72,86,73,69,18,1
1614,7,2,2,1,4,1,5,60,1,12,13,7,3,1,1,1,0,1,1,3,24,0,50,30,15,60,70,30,60,70,30,30,30,15,85,85,30,85,1,85,1,1
1615,7,1,2,1,7,1,5,58,6,14,0,1,0,1,1,1,0,1,1,2,19,0,100,40,50,40,50,70,100,30,50,15,50,50,100,100,100,100,50,50,1,1
1616,3,3,0,1,3,1,4,37,1,9,9,1,2,5,1,1,0,1,1,2,21,0,51,94,84,60,93,16,30,50,100,16,30,70,85,100,1,70,50,85,99,1
1617,7,3,1,1,2,2,7,62,1,14,9,4,3,2,1,1,0,1,1,2,17,0,40,85,85,70,85,50,30,70,85,40,50,50,50,85,1,60,85,70,85,1
1618,5,1,0,1,2,2,5,41,1,12,10,1,2,2,1,1,0,1,1,2,23,0,1,100,100,51,100,41,1,41,100,1,50,50,30,100,1,50,100,100,100,1
1619,6,3,4,1,2,1,7,53,1,13,13,1,4,3,3,4,4,1,2,3,25,0,51,42,71,16,51,40,16,70,70,31,31,50,16,50,30,85,71,86,50,1
1620,7,4,0,1,5,1,1,70,1,14,14,1,3,1,1,1,0,1,1,3,28,0,31,85,31,50,70,50,41,71,79,31,51,61,65,70,16,85,71,70,41,1
1621,7,1,2,1,4,1,1,85,1,13,10,5,3,1,1,1,0,1,1,3,26,0,42,51,16,31,70,61,72,85,53,17,63,71,99,72,31,73,53,69,52,1
1622,7,1,2,1,6,2,1,35,6,13,0,1,3,1,2,1,0,1,1,2,17,0,100,100,15,85,85,85,100,100,100,85,85,85,100,100,100,100,85,100,1,1
1623,5,3,2,1,4,1,1,51,1,10,10,1,2,1,1,1,0,1,1,3,12,0,73,71,54,72,70,41,60,52,71,29,61,3,86,60,30,60,66,71,71,1
