Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,Vote
396,5,1,0,1,6,0,8,0,4,10,0,5,0,1,2,4,7,1,1,1,0,2
398,7,3,1,1,2,1,4,34,1,11,14,1,3,3,3,4,4,1,1,2,28,1
403,3,1,2,1,6,1,4,77,3,13,0,5,3,1,1,1,0,1,1,4,27,2
405,6,1,1,1,2,2,8,76,1,13,13,5,3,1,1,1,0,1,1,3,28,1
409,5,2,1,1,1,2,8,46,1,9,10,1,2,1,1,1,0,1,1,2,22,1
415,7,4,4,1,4,2,8,39,1,9,13,7,3,1,1,1,0,1,1,1,18,1
421,3,3,4,1,5,1,7,65,1,10,10,1,2,1,1,1,0,1,2,3,20,1
422,7,2,0,2,6,1,4,54,1,13,13,1,0,1,1,1,0,1,1,3,19,2
429,4,2,1,1,3,2,8,90,3,10,0,5,3,1,2,4,1,1,1,4,14,1
431,4,1,1,1,3,1,1,78,1,9,9,1,3,1,1,1,0,1,1,3,1,1
433,6,0,0,1,4,1,5,83,3,9,0,5,3,1,1,1,0,1,2,3,9,2
436,2,1,0,2,6,1,5,68,4,14,0,5,2,1,1,1,0,1,2,1,3,2
457,5,3,0,1,6,1,2,65,5,9,0,6,4,2,1,1,0,2,1,1,3,1
462,3,2,0,1,2,1,1,63,1,13,11,1,3,1,1,1,0,1,1,2,25,2
467,4,2,4,1,2,1,5,58,1,13,95,1,3,1,1,1,0,1,1,2,27,1
472,4,4,0,1,4,1,2,57,1,10,10,1,2,5,1,1,0,1,1,2,18,2
473,3,1,1,1,3,1,4,67,3,13,0,5,0,5,1,1,0,1,1,2,9,1
474,4,1,2,2,6,1,4,56,4,10,0,1,2,6,1,1,0,1,1,1,5,2
475,7,1,1,1,2,1,1,79,1,14,14,5,3,1,1,4,1,1,1,3,28,1
476,7,1,2,1,6,1,1,77,1,10,10,5,3,1,3,1,0,1,1,2,20,2
487,6,2,0,1,6,1,2,69,3,9,0,5,3,1,1,1,0,1,2,4,1,2
492,5,3,0,1,1,2,5,71,1,14,11,5,3,1,1,1,0,1,1,2,25,1
494,4,2,0,1,5,1,4,62,1,7,10,5,2,1,2,1,0,1,1,3,1,2
502,6,2,4,1,4,2,1,36,1,13,14,1,0,1,1,1,0,1,1,3,26,1
503,2,2,2,1,6,2,4,24,1,9,12,1,2,5,3,1,0,1,1,1,12,2
508,3,3,0,1,6,1,2,35,1,13,13,1,3,1,1,1,0,1,1,2,26,2
511,1,1,0,1,99,1,4,70,6,13,0,1,0,5,1,1,0,1,1,3,17,1
516,5,3,0,1,6,2,6,77,1,13,13,5,0,1,3,4,2,1,0,3,21,2
518,7,1,0,1,6,1,1,70,1,13,12,5,3,1,1,1,0,1,1,3,24,2
527,6,3,0,1,7,1,2,53,1,13,13,1,0,1,1,1,0,1,1,3,24,2
531,2,3,0,1,99,2,2,40,6,9,0,1,0,1,1,1,0,1,1,2,19,1
532,2,3,1,1,3,2,8,45,1,14,13,1,0,1,1,1,0,1,1,2,24,1
544,6,1,1,1,4,1,6,63,1,13,14,1,0,1,1,1,0,1,1,4,0,2
551,7,3,2,1,6,1,5,39,6,10,0,1,3,1,1,1,0,1,1,1,14,2
561,1,3,0,1,5,1,2,67,1,16,13,1,4,1,1,1,0,1,1,3,25,2
564,3,1,0,1,7,1,2,36,1,14,13,1,3,1,2,1,0,1,1,2,17,2
569,4,1,0,1,4,1,2,64,6,13,0,1,2,1,1,1,0,1,1,3,15,2
580,6,4,0,1,5,2,4,36,6,9,13,1,2,1,1,1,0,1,1,1,17,1
583,4,1,4,1,3,2,1,55,2,13,16,5,0,1,1,1,0,1,1,2,27,1
584,7,4,0,1,99,2,1,59,3,9,0,6,0,1,1,1,0,2,2,2,17,1
585,3,3,0,1,99,1,5,81,1,9,13,5,0,1,1,1,0,1,1,3,16,2
590,7,2,2,1,5,1,2,48,1,13,14,1,0,1,1,1,0,1,1,1,27,2
593,4,1,1,1,2,1,0,55,1,14,14,1,3,1,1,4,1,1,1,1,0,1
597,5,3,0,1,4,2,8,34,1,10,14,1,3,1,1,1,0,1,1,1,24,1
607,7,1,2,1,7,1,5,62,1,11,8,1,0,1,1,1,0,1,1,1,13,2
608,2,1,0,1,6,1,1,60,1,9,10,5,0,1,1,1,0,1,0,2,19,2
609,5,1,0,1,3,2,7,69,6,14,0,5,4,1,1,1,0,1,1,2,24,1
612,2,2,2,1,4,1,1,49,1,9,9,1,2,1,1,1,0,1,1,2,20,2
614,5,2,0,1,7,1,1,67,1,11,16,1,3,1,1,1,0,1,2,2,27,2
618,7,1,4,1,6,2,4,66,3,13,0,5,0,1,1,1,0,1,1,4,7,2
625,1,3,1,1,99,1,2,53,2,8,9,1,0,2,1,1,0,1,1,1,21,1
633,2,2,0,1,6,2,1,69,1,13,13,1,0,1,1,1,0,1,1,3,23,2
634,6,1,0,1,1,1,1,71,1,11,13,5,2,1,1,1,0,1,1,3,9,1
638,2,1,1,1,1,1,5,41,6,14,0,1,4,2,1,1,0,1,1,1,7,1
639,3,1,2,1,5,1,1,59,1,13,10,1,3,1,1,1,0,1,1,3,26,2
645,7,2,1,1,99,1,4,46,6,11,0,1,3,5,1,1,0,1,1,1,13,1
647,1,3,2,1,6,1,5,58,4,13,0,4,3,1,1,4,1,1,1,3,1,2
663,7,1,1,1,5,1,2,68,1,12,10,1,2,1,1,1,0,1,1,2,13,2
665,5,4,1,1,3,1,5,18,6,10,0,1,3,1,1,1,0,1,1,0,21,1
672,2,4,0,1,3,1,1,52,1,13,14,1,0,1,1,1,0,1,1,2,26,1
673,5,1,1,1,6,1,2,71,1,9,13,5,0,1,1,1,0,1,2,3,23,2
677,5,1,0,1,4,1,4,66,1,14,13,5,3,1,1,1,0,1,1,2,21,1
679,3,3,2,1,99,1,5,65,4,10,0,1,2,1,1,1,0,2,1,1,12,2
687,7,2,0,1,4,2,1,0,1,13,14,4,0,1,1,1,0,1,1,2,0,1
695,3,1,0,1,6,1,2,70,3,10,0,5,2,1,1,1,0,1,1,2,15,2
696,5,2,0,1,6,1,2,63,1,13,11,1,0,5,3,4,2,1,1,3,28,2
698,1,2,2,1,7,1,2,70,2,13,13,5,3,5,3,4,1,1,0,2,25,2
701,1,1,0,1,5,1,5,74,4,13,0,5,3,1,1,1,0,1,1,1,11,2
710,6,2,1,1,1,2,8,46,4,11,0,1,2,1,1,1,0,1,1,4,12,1
713,2,2,0,1,2,2,8,65,4,14,0,1,4,1,1,1,0,1,1,2,28,1
725,4,4,1,1,99,1,1,60,1,9,6,7,2,1,1,1,0,1,2,3,18,1
733,2,2,0,1,4,1,2,68,1,13,15,1,0,1,1,1,0,1,1,3,28,1
742,6,1,1,1,3,1,4,54,1,13,14,1,0,3,3,4,4,1,1,4,15,1
744,5,1,4,1,4,2,4,62,4,13,13,4,3,1,2,1,0,1,1,3,28,2
745,6,1,0,1,5,2,1,37,1,13,13,1,3,1,1,1,0,1,1,2,26,2
746,6,2,2,1,6,1,1,52,1,9,95,1,0,1,1,1,0,1,1,3,23,2
747,5,3,0,1,6,1,2,35,1,9,9,1,0,1,1,1,0,2,1,2,17,2
748,5,1,1,1,6,1,1,79,1,13,13,5,0,1,1,1,0,1,1,3,0,2
750,4,3,1,1,99,1,1,66,1,14,14,1,0,1,1,1,0,1,2,3,16,1
755,1,4,2,1,4,1,4,66,5,13,0,5,0,1,1,1,0,1,1,2,1,2
760,3,2,0,1,2,2,5,76,4,10,0,5,0,5,2,1,0,1,0,1,0,1
767,6,1,1,1,99,1,2,66,4,10,0,1,0,2,1,1,0,1,1,1,5,1
773,6,1,0,1,6,1,4,71,1,9,12,5,3,1,1,1,0,1,2,3,0,2
777,4,3,4,1,5,2,7,31,1,15,14,1,0,1,3,1,0,1,1,1,27,1
784,3,1,2,1,6,1,2,49,1,13,13,1,0,1,1,1,0,1,1,2,24,2
789,5,3,2,1,5,2,1,32,1,14,14,1,3,1,1,1,0,1,1,2,27,2
795,4,3,2,1,5,1,5,31,1,14,13,1,0,1,1,1,0,1,1,2,26,2
796,1,3,0,1,6,1,2,72,1,14,13,1,3,1,1,1,0,1,1,3,21,2
801,7,2,1,1,99,1,4,80,4,10,0,5,0,1,1,1,0,1,1,3,22,1
803,5,4,1,1,4,1,5,28,6,14,0,1,0,1,1,1,0,1,1,2,19,1
811,7,4,2,1,5,1,2,38,1,9,13,1,0,5,3,1,0,1,1,1,20,2
813,5,2,0,1,6,1,5,56,1,10,10,1,3,1,1,1,0,1,1,2,27,2
826,5,3,1,1,4,2,8,79,5,8,10,5,1,1,1,1,0,1,2,2,5,1
830,3,3,0,1,4,1,1,79,1,9,9,5,3,1,1,1,0,2,0,3,6,2
835,6,3,2,1,6,1,2,64,2,9,9,5,3,1,1,1,0,1,2,2,15,2
842,7,1,2,1,4,2,4,55,4,10,13,1,0,1,1,1,0,1,1,3,28,2
850,4,2,1,1,4,1,1,51,6,14,0,1,0,5,1,1,0,1,1,2,21,1
852,2,3,0,1,6,1,5,58,4,10,0,1,0,1,1,1,0,1,2,1,12,2
857,7,2,0,1,5,1,1,69,1,13,9,5,3,1,1,1,0,1,1,3,25,1
869,6,2,2,1,5,1,2,62,1,15,13,1,2,1,3,4,4,1,1,3,27,2
874,5,3,1,1,2,2,8,0,1,13,10,1,0,1,1,1,0,1,1,2,13,1
875,2,3,0,1,4,1,1,69,1,13,14,7,3,6,1,1,0,1,1,3,22,2
878,7,2,0,1,4,1,1,80,1,14,10,5,3,1,1,1,0,1,2,3,22,1
886,1,3,1,1,6,1,1,65,3,14,0,5,0,1,1,1,0,1,1,3,15,2
888,5,4,0,2,3,1,2,22,6,9,9,1,0,1,1,1,0,1,1,1,7,2
891,3,2,1,1,4,1,4,0,3,14,0,5,0,1,3,1,0,2,0,3,0,2
894,7,4,2,1,99,1,5,26,6,11,0,1,3,1,1,1,0,1,1,1,8,2
898,7,3,2,1,6,1,4,67,1,13,13,1,0,3,3,4,2,1,1,2,27,2
903,7,3,2,1,6,2,5,31,1,10,11,1,2,1,1,1,0,1,1,1,15,2
911,4,2,2,1,4,1,4,67,1,13,13,5,2,3,3,4,0,1,1,2,22,2
915,3,3,2,1,6,1,2,23,1,10,10,1,0,1,1,1,0,1,1,1,9,2
922,4,3,2,1,6,1,5,64,4,9,0,5,0,1,1,1,0,1,1,2,17,2
927,2,2,0,1,2,1,4,68,4,10,0,5,0,1,1,1,0,1,2,2,4,1
929,1,3,1,1,99,2,4,43,1,13,14,1,2,3,3,4,3,1,0,2,15,1
930,4,3,0,1,99,1,2,62,3,10,0,1,0,1,1,1,0,1,1,2,17,2
931,1,3,0,1,5,1,4,43,1,10,12,1,2,5,1,1,0,1,1,1,14,2
934,1,2,0,1,2,2,8,60,6,14,0,5,0,1,1,4,1,1,1,3,17,1
935,7,3,0,1,4,2,5,61,1,10,9,1,0,1,1,1,0,1,1,3,23,2
936,3,2,0,1,99,2,5,57,4,13,0,1,0,1,1,1,0,2,0,3,9,1
943,4,4,0,1,6,1,2,78,3,4,0,5,0,1,1,1,0,1,0,0,2,2
945,6,1,0,1,5,1,4,67,3,13,13,1,0,1,1,1,0,1,1,2,18,1
952,1,1,0,1,7,1,7,64,1,13,14,1,0,1,1,1,0,1,1,2,28,2
954,5,4,0,1,99,2,8,38,4,10,10,4,0,1,1,1,0,1,1,1,7,2
960,5,1,0,1,4,1,4,33,1,15,15,1,0,1,1,1,0,1,1,2,21,1
966,2,2,0,1,4,1,4,66,4,13,0,5,2,1,1,1,0,2,1,2,11,2
976,4,3,0,1,6,2,1,55,1,12,10,1,3,1,1,1,0,1,1,2,23,2
982,6,0,0,1,6,1,4,74,3,13,0,5,3,1,1,1,0,1,1,2,13,2
985,7,2,0,1,5,1,1,81,1,14,14,5,3,1,3,1,0,1,2,3,1,2
988,3,4,0,1,5,1,2,58,1,10,10,1,2,1,1,1,0,1,1,1,1,2
990,4,2,0,2,1,1,5,34,4,9,0,1,2,1,1,1,0,1,1,1,13,1
1016,5,4,0,1,5,1,1,25,6,11,0,1,0,1,1,1,0,1,1,1,9,2
1018,6,4,2,1,4,1,2,49,4,10,0,1,2,1,1,1,0,1,1,2,12,2
1021,1,1,1,1,2,2,8,51,4,11,0,6,0,1,1,1,0,1,2,2,12,1
1022,7,1,4,1,6,1,1,67,4,10,0,1,2,1,2,1,0,1,1,3,7,2
1027,1,3,4,1,4,1,4,66,1,10,9,5,0,1,1,1,0,1,2,2,11,1
1029,2,3,0,1,99,1,1,82,3,14,0,5,0,1,1,1,0,1,2,3,21,2
1031,5,1,0,1,6,1,5,61,1,13,13,1,3,1,1,1,0,1,1,1,25,2
1033,2,1,2,1,6,1,5,47,1,13,10,1,2,1,1,1,0,1,1,1,13,2
1036,5,2,0,1,2,1,2,68,3,10,0,5,3,2,1,1,0,1,1,3,0,1
1038,5,2,0,1,6,1,2,65,1,95,13,5,3,1,1,1,0,1,1,3,13,2
1039,7,3,1,1,99,1,2,77,3,6,0,5,3,1,1,1,0,1,1,4,7,2
1042,7,1,0,1,6,1,4,60,1,12,12,1,0,1,1,1,0,1,1,2,28,2
1043,4,2,0,1,2,2,5,33,1,13,13,1,0,1,1,1,0,1,1,2,24,1
1047,1,2,2,1,6,1,4,78,1,14,8,1,0,1,1,1,0,1,1,3,11,2
1048,2,4,0,1,99,1,1,54,1,11,13,1,0,1,1,1,0,1,1,2,23,2
1049,2,3,1,1,5,1,2,23,6,9,0,4,1,1,1,1,0,1,1,1,1,1
1053,1,1,2,1,6,2,4,80,1,9,13,5,0,1,1,1,0,1,1,2,17,2
1059,4,1,2,1,4,1,5,62,4,10,0,1,0,1,1,1,0,1,2,1,20,2
1061,3,2,0,1,6,1,1,64,4,14,0,1,3,1,1,1,0,1,1,2,20,2
1066,6,3,2,1,4,1,4,56,1,9,9,5,3,1,1,1,0,1,1,2,23,2
1075,1,4,2,1,6,1,2,71,1,10,13,5,0,1,1,1,0,1,2,3,23,2
1081,1,3,4,1,5,1,5,54,1,14,13,1,3,1,1,1,0,1,1,3,23,2
1084,3,1,0,1,6,1,1,54,1,16,16,1,2,1,1,1,0,1,1,2,21,2
1085,2,2,0,1,4,1,1,46,1,14,9,1,3,1,1,1,0,1,1,2,1,1
1086,7,3,0,1,6,2,8,30,6,13,0,1,3,1,1,1,0,1,1,2,15,2
1093,4,2,0,1,5,1,1,66,6,9,0,5,0,1,1,1,0,1,0,3,2,2
1094,3,3,2,1,7,1,2,66,4,9,0,1,0,1,1,1,0,1,2,2,14,2
1099,3,3,0,1,2,1,1,68,1,14,13,5,3,1,1,1,0,1,1,2,12,1
1100,5,3,0,1,7,1,2,35,1,10,7,1,0,1,1,1,0,2,1,3,13,2
1114,4,5,0,1,6,1,5,31,1,12,12,1,0,0,1,1,0,1,1,2,19,2
1115,6,2,0,1,2,1,4,61,4,14,0,1,0,1,1,1,0,1,1,3,22,1
1118,7,4,0,1,4,1,4,39,6,11,0,1,2,1,1,1,0,1,1,2,13,2
1122,2,1,2,1,4,1,4,73,1,14,12,5,4,1,1,1,0,1,1,3,25,2
1127,5,3,0,1,6,1,4,38,1,12,9,1,3,1,1,1,0,1,1,2,24,2
1129,7,1,0,1,2,1,4,23,6,12,0,1,0,5,1,1,0,1,1,1,3,1
1133,7,1,0,1,2,1,7,53,4,15,0,6,0,1,1,1,0,1,1,2,11,1
1141,5,3,4,1,6,2,8,64,4,10,12,1,0,1,1,1,0,1,1,2,15,1
1147,7,1,2,1,6,1,1,61,1,10,9,1,0,1,1,1,0,1,1,2,24,2
1148,5,1,0,1,99,1,4,73,1,10,14,5,3,1,1,1,0,1,2,3,17,1
1157,6,1,2,1,4,1,8,59,4,9,0,1,2,1,1,1,0,1,1,1,13,2
1159,3,1,2,1,6,2,8,50,1,14,95,4,3,1,2,1,0,1,1,1,0,2
1161,2,2,2,1,6,1,4,35,1,16,15,1,3,1,1,1,0,1,1,2,0,2
1164,4,2,2,1,6,1,4,85,1,11,14,5,4,1,3,4,1,1,2,4,24,2
1168,3,3,4,1,4,1,1,76,4,10,0,5,0,1,1,1,0,1,1,3,8,2
1170,2,1,0,2,7,1,2,51,1,10,10,6,1,1,1,1,0,1,1,3,2,2
1172,2,3,0,1,99,2,2,68,6,13,0,5,0,3,3,1,0,1,2,3,25,2
1174,2,3,0,1,6,1,1,72,1,9,14,5,0,1,1,1,0,1,1,3,17,2
1177,7,3,2,1,6,1,2,64,1,13,13,1,2,1,1,7,1,1,2,1,13,2
1179,5,2,1,1,2,2,8,54,4,9,0,1,0,1,1,1,0,1,1,1,14,1
1183,5,4,4,1,99,2,7,26,6,12,0,1,0,2,1,1,0,1,1,1,13,1
1184,7,3,1,1,6,1,1,74,1,13,13,5,3,1,1,1,0,1,1,3,10,2
1186,4,3,0,1,6,1,1,57,1,10,9,1,0,1,1,1,0,1,1,3,15,2
1187,2,1,0,1,99,1,2,76,4,10,0,6,0,2,1,1,0,1,0,1,7,1
1193,1,1,2,1,6,1,5,72,3,12,0,5,2,1,1,1,0,1,1,1,15,2
1195,4,2,1,1,2,2,7,72,1,95,14,1,3,1,2,1,0,1,1,2,20,1
1199,2,1,2,1,6,1,4,71,3,14,0,5,3,5,3,1,0,1,1,2,24,2
1214,1,3,4,1,5,2,8,40,1,14,12,1,3,1,1,1,0,1,1,2,20,1
1217,5,3,0,1,6,1,1,61,1,15,15,1,3,1,1,1,0,1,1,3,26,2
1218,4,1,2,1,5,1,5,62,4,10,0,1,2,1,1,1,0,1,1,1,19,2
1223,4,1,0,1,4,1,4,74,3,11,0,1,0,1,1,1,0,1,1,3,13,2
1224,7,2,2,1,6,1,5,87,3,14,0,1,0,1,1,1,0,1,1,2,28,2
1227,6,2,0,1,4,1,2,60,4,6,0,4,1,1,1,1,0,1,0,2,5,1
1229,2,3,0,1,4,1,2,55,1,14,9,1,0,2,1,1,0,1,1,3,0,1
1232,6,3,1,1,4,1,4,0,1,11,9,1,3,1,1,1,0,0,1,3,0,2
1234,5,1,0,1,6,1,2,74,1,9,9,5,3,1,1,1,0,1,0,2,14,2
1243,1,1,0,1,2,2,4,68,6,14,14,5,0,1,1,1,0,1,1,3,14,1
1248,4,4,0,1,4,2,4,46,1,13,13,1,3,1,1,1,0,1,1,2,22,2
1253,1,2,1,1,2,1,4,45,1,14,9,1,0,1,1,1,0,1,1,2,22,1
1258,5,2,0,1,2,2,8,47,1,11,9,1,2,1,1,1,0,1,1,2,19,1
1261,1,3,4,1,4,1,8,51,3,14,0,1,3,1,1,1,0,1,1,2,23,1
1267,5,1,2,1,6,1,4,83,1,13,14,5,0,1,1,1,0,1,2,3,18,2
1274,6,3,1,1,3,1,5,48,6,13,0,6,0,1,1,1,0,1,1,1,17,1
1275,3,3,0,1,6,1,2,77,1,9,10,5,2,1,1,1,0,1,2,3,15,2
1279,2,4,4,1,2,1,5,45,5,10,0,6,1,1,1,1,0,1,1,1,3,1
1283,5,3,0,1,99,2,8,58,4,10,0,1,2,1,1,1,0,1,1,2,22,1
1285,7,1,2,1,6,2,8,70,1,14,10,1,3,1,1,1,0,1,1,2,15,2
1287,5,3,0,1,1,2,6,22,6,13,0,1,4,1,1,1,0,1,1,1,3,1
1295,4,4,1,1,99,1,1,75,3,9,0,5,0,2,1,7,1,1,2,3,0,1
1297,2,3,0,1,6,1,2,48,1,10,12,1,2,1,1,1,0,1,1,3,19,2
1299,5,4,0,1,6,1,1,18,6,8,0,1,3,1,1,1,0,1,1,4,22,2
1301,1,2,1,1,2,1,4,54,5,5,0,1,3,5,3,4,3,1,1,1,7,1
1303,3,3,4,1,0,1,1,0,4,10,0,6,0,1,2,1,0,1,2,1,0,1
1308,1,3,0,2,4,1,1,29,6,11,10,1,0,2,2,4,2,1,1,1,1,1
1309,3,2,1,1,2,1,2,35,6,14,0,1,2,6,1,1,0,1,1,1,14,1
1311,6,3,1,1,3,1,7,47,4,13,0,1,0,6,2,4,1,1,1,2,14,1
1321,2,3,1,1,3,1,1,54,1,13,10,1,0,1,1,1,0,1,2,2,20,1
1324,7,1,2,1,5,2,8,26,6,13,0,1,0,1,1,1,0,1,1,1,18,2
1328,2,3,0,1,6,1,2,60,1,16,13,1,3,6,1,1,0,1,1,3,20,2
1330,4,3,0,1,6,1,4,59,1,12,10,1,2,1,2,1,0,1,2,2,22,2
1334,3,3,0,1,2,1,2,39,1,13,13,1,0,2,1,1,0,1,1,2,23,1
1335,4,3,1,1,99,0,0,35,1,13,13,1,2,1,1,1,0,1,1,2,0,1
1336,7,1,0,1,6,1,2,80,2,9,9,5,3,1,1,1,0,2,2,4,7,2
1341,2,2,0,1,3,1,4,82,6,13,0,5,3,1,1,1,0,1,1,3,18,1
1343,1,4,4,1,99,2,5,31,6,13,0,1,0,1,1,1,0,1,1,2,27,2
1344,4,4,0,2,4,1,5,34,1,9,10,1,2,1,1,1,0,1,1,1,9,2
1346,4,3,0,1,4,1,1,46,6,10,0,1,0,2,1,1,0,1,1,1,1,1
1347,1,3,0,2,4,1,4,25,6,12,10,1,0,1,1,1,0,1,1,1,11,2
1358,2,2,5,1,7,1,4,69,4,11,0,5,3,1,1,1,0,1,1,2,13,2
1367,2,1,1,1,99,1,5,41,4,12,0,1,0,2,1,1,0,1,1,1,3,1
1379,2,1,0,1,6,2,5,28,6,9,0,1,3,1,1,1,0,1,1,3,28,2
1381,1,1,0,2,4,1,1,80,3,10,0,6,1,6,2,1,0,1,0,1,3,1
1382,6,3,1,1,4,1,4,66,1,13,14,1,0,1,1,1,0,1,2,2,12,1
1384,3,3,0,1,6,1,1,34,1,10,10,1,3,1,1,1,0,1,1,2,15,2
1386,1,3,1,1,3,2,8,38,4,12,0,1,3,1,1,1,0,1,1,2,0,1
1389,7,3,1,1,3,2,4,40,1,11,12,1,2,5,3,4,3,1,1,1,21,1
1392,2,1,4,1,4,1,4,67,1,11,10,1,3,1,1,1,0,1,1,2,1,2
1405,4,1,1,1,4,1,4,55,1,14,10,1,3,1,1,1,0,1,1,1,17,1
1409,4,3,2,1,4,2,5,50,1,12,9,1,3,1,1,1,0,1,1,2,20,1
1411,3,2,4,1,4,1,1,57,4,14,13,1,3,1,1,1,0,1,1,2,21,1
1417,3,1,4,1,5,1,4,69,1,13,14,5,3,1,2,1,0,1,1,2,24,1
1419,7,2,1,1,4,1,4,37,2,10,9,1,2,1,1,1,0,1,1,3,13,1
1431,3,0,0,1,6,1,5,67,1,16,13,1,0,1,1,1,0,1,1,2,21,2
1436,1,3,0,1,6,1,4,58,4,10,0,1,0,1,1,1,0,1,2,3,12,2
1438,2,1,0,1,6,1,1,50,1,11,10,1,2,1,1,1,0,1,1,2,21,2
1441,3,3,0,1,4,1,1,69,1,10,9,6,3,1,1,1,0,1,2,3,11,1
1445,5,2,2,1,7,1,2,74,1,9,10,5,0,1,1,1,0,1,1,3,12,2
1450,6,3,2,1,99,1,2,67,1,9,9,1,0,1,1,1,0,1,2,1,11,2
1451,5,3,1,1,99,1,4,85,6,9,0,5,0,1,3,1,0,2,1,3,8,1
1455,5,2,1,1,4,1,5,45,4,9,0,1,2,5,3,1,0,1,1,2,18,2
1459,1,3,0,1,5,1,2,35,6,14,0,1,0,1,1,1,0,1,1,2,15,2
1460,7,3,2,1,5,1,4,55,1,13,12,1,3,1,1,1,0,1,1,3,21,1
1462,7,2,1,1,1,2,8,30,2,14,16,1,0,1,2,1,0,1,1,2,15,1
1465,4,1,0,1,6,1,2,40,4,9,0,1,0,2,1,1,0,1,1,2,26,1
1468,1,4,0,1,99,1,1,49,1,10,9,1,0,1,1,1,0,2,2,2,9,2
1469,6,3,4,2,3,2,8,32,1,13,14,1,3,1,1,1,0,1,1,1,13,1
1472,5,2,0,1,5,1,4,61,3,14,0,5,3,1,2,1,0,1,1,2,20,1
1475,5,1,0,1,2,1,4,58,1,14,14,1,3,1,1,1,0,1,1,2,26,1
1491,7,1,1,1,4,1,3,72,1,9,9,5,0,2,1,1,0,2,0,2,5,1
1498,6,3,4,1,4,1,6,66,1,90,10,1,3,1,1,1,0,1,1,2,12,2
1502,4,1,2,1,5,2,1,68,1,13,13,1,0,1,1,1,0,1,1,2,26,1
1504,3,3,1,1,2,2,2,75,1,9,9,5,0,1,1,1,0,1,1,3,1,1
1506,5,1,4,1,6,1,4,60,2,14,14,1,4,1,1,1,0,1,1,2,1,2
1508,1,1,0,1,6,1,1,58,1,13,13,1,2,1,1,1,0,1,1,2,21,2
1510,1,3,1,1,5,2,8,42,4,14,0,1,3,5,1,1,0,1,1,2,21,1
1514,1,1,0,1,5,2,1,40,6,11,13,6,1,1,2,4,2,1,1,2,15,2
1516,5,2,0,1,6,1,8,65,1,9,10,5,3,1,1,1,0,1,2,2,19,2
1522,1,2,0,1,6,1,1,31,1,13,10,1,3,1,1,1,0,1,1,2,19,2
1523,4,3,0,1,99,1,5,37,1,13,10,1,2,1,1,1,0,1,1,1,21,1
1526,6,2,2,1,4,1,5,60,1,12,13,7,3,1,1,1,0,1,1,3,24,2
1531,4,3,4,1,2,1,7,53,1,13,13,1,4,3,3,4,4,1,2,3,25,1
1532,5,4,0,1,5,1,1,70,1,14,14,1,3,1,1,1,0,1,1,3,28,2
1537,6,1,2,1,6,1,5,55,1,8,8,1,2,5,3,1,0,1,1,2,21,2
1541,3,3,0,1,99,1,2,19,6,8,0,4,1,2,1,1,0,2,0,4,6,1
1542,6,3,0,1,99,2,8,75,3,4,0,5,0,1,1,1,0,1,0,3,5,2
1543,6,2,1,1,0,1,1,60,1,10,10,1,2,6,1,1,0,1,1,2,20,1
1547,4,2,0,1,6,1,2,26,1,10,10,1,3,5,1,1,0,1,1,2,18,2
1549,6,3,0,1,4,1,1,46,6,13,0,1,2,1,1,1,0,1,1,2,13,2
1550,1,3,0,1,4,1,1,87,1,9,6,7,0,1,1,1,0,2,0,3,1,2
1551,6,2,2,1,6,1,4,48,4,11,13,7,3,1,1,1,0,1,1,1,1,2
1561,7,3,0,1,4,1,4,55,1,14,10,1,0,1,1,1,0,1,1,3,23,1
1566,4,3,1,1,99,2,8,0,1,14,13,1,0,1,1,1,0,1,1,2,0,1
1571,4,2,0,1,6,1,5,53,1,10,10,1,1,1,1,1,0,1,1,2,8,2
1572,2,3,1,1,99,1,4,62,1,13,13,1,2,1,1,1,0,1,0,2,24,1
1573,1,2,0,1,2,2,8,39,1,14,13,1,0,1,1,1,0,1,1,2,23,1
1575,5,3,0,1,4,1,1,43,1,14,13,1,2,1,1,1,0,1,1,2,26,1
1586,6,2,2,1,3,1,4,56,4,15,0,1,4,1,1,1,0,1,1,2,27,1
1593,7,1,1,1,4,1,2,89,3,3,0,5,0,2,1,1,0,1,2,1,2,1
1594,3,3,0,1,3,2,8,32,1,13,12,1,0,1,1,1,0,1,1,2,19,1
1600,6,2,2,1,6,1,1,60,1,10,11,1,3,1,1,1,0,1,1,2,22,2
1605,5,2,4,1,4,1,2,45,1,13,9,1,3,2,1,1,0,1,1,2,25,1
1609,5,3,0,1,5,1,2,61,1,9,9,1,3,1,1,1,0,1,2,2,22,1
1611,1,4,0,1,4,1,8,19,6,10,7,1,2,2,1,1,0,1,1,4,11,1
1612,3,3,2,1,6,1,2,57,1,13,13,1,3,1,1,1,0,1,1,2,25,2
1626,4,3,0,1,4,1,4,78,3,10,0,5,3,1,1,1,0,1,1,2,1,2
1628,4,3,1,1,2,2,8,36,6,11,0,8,1,5,2,1,0,1,1,1,13,1
1639,6,1,0,1,6,1,4,65,1,11,13,1,0,1,1,1,0,1,1,2,25,2
1642,5,2,0,1,6,1,2,69,3,10,0,5,3,1,1,1,0,1,2,3,11,2
1643,6,2,4,1,3,1,4,54,1,14,9,1,3,1,1,1,0,1,1,2,26,2
